Name,Street Address,City,State,PostalCode,Latitude,Longitude
Discovery Depot Children's Museum,128 S Chambers St,Galesburg,IL,61401,40.945957,-90.362625
Frank Walker Museum,921 N Cedar St,Stockton,KS,67669,39.446133,-99.27525
Romanian Folk Art Museum,1606 Spruce St,Philadelphia,PA,19103,39.94729,-75.16834
National New York Control Museum,721 S Main St,Elkhart,IN,46516,41.680656,-85.96965
American Armory Museum,1 Jelly Belly Ln,Fairfield,CA,94533,38.23852,-122.07855
Abigail Adams Smith Museum,421 E 61st St,New York,NY,10065,40.760506,-73.95983
National Vietnam War Museum,3400 N Tanner Rd,Orlando,FL,32826,28.589586,-81.17123
Canton Classic Car Museum,123 6th St SW,Canton,OH,44702,40.79516,-81.37627
Detroit Hydroplane Museum,2121 Franklin St,Detroit,MI,48207,42.33575,-83.02488
Leatherwood Museums,202 E 7th Ave,Oakdale,LA,71463,30.817438,-92.66201
Natural History Museum,641 E 200 N,Brigham City,UT,84302,41.51539,-112.00564
Paul and Lul Hillard Art Museum,710 E Saint Mary Blvd,Lafayette,LA,70503,30.20967,-92.01567
Belton Museum,512 Main St,Belton,MO,64012,38.81086,-94.53133
Triangle Tattoo & Museum,356 N Main St,Fort Bragg,CA,95437,39.444935,-123.805725
Newport Museum,22 Main St,Newport,NH,03773,43.36449,-72.17281
Kent County Museum,13689 Turners Creek Rd,Kennedyville,MD,21645,39.353855,-75.98557
Intrepid Museum,12 W 46th St,New York,NY,10036,40.756298,-73.98003
Mansion Museum,265 Massina Dr,Wheeling,WV,26003,40.096455,-80.70091
Welaka Maritime Museum,501 4th Ave,Welaka,FL,32193,29.48007,-81.67104
Bonnell Museum,20755 Lamar Rd,Weston,MO,64098,39.46866,-94.84178
Bothell Historical Museum,9919 NE 180th St,Bothell,WA,98011,47.758274,-122.20777
Fremont County Pioneer Museum,630 Lincoln St,Lander,WY,82520,42.83577,-108.73758
Branson Dinosaur Museum,3619 W 76 Country Blvd,Branson,MO,65616,36.646336,-93.28766
Frostburg Museum,69 Hill St,Frostburg,MD,21532,39.650154,-78.92698
Waltham Museum,7 Viles Ct,Waltham,MA,02453,42.373272,-71.24556
Oak Bluffs Fire Museum,6 Firehouse Ln,Oak Bluffs,MA,02557,41.4433,-70.5594
Hamtramck Historical Museum,9525 Joseph Campau St,Hamtramck,MI,48212,42.39524,-83.05699
Glenn Cardwell Heritage Museum,2455 E Parkway,Gatlinburg,TN,37738,35.7426,-83.40914
Calhoun County Museum,49 Bridge St,Saint Matthews,SC,29135,33.675476,-80.830284
Paul S Russell Museum,2 Grove St,Boston,MA,02114,42.360924,-71.06853
Webel Museum,123 E Wilson St,Ridgeland,SC,29936,32.48191,-80.979485
America's Credit Union Museum,420 Notre Dame Ave,Manchester,NH,03102,42.99318,-71.4758
Ernest Hemingway Birthplace Museum,339 N Oak Park Ave,Oak Park,IL,60302,41.89237,-87.79476
Haymarket Museum,15025 Washington St,Haymarket,VA,20169,38.812366,-77.63715
Cleveland Bradley Regional Museum,200 Inman St E,Cleveland,TN,37311,35.15819,-84.87413
Loma Earth Science Museum,208 2nd Ave,Loma,MT,59460,47.93574,-110.5031
Explore Some More Chld Museum,6619 Coopers Hawk Ct,Lakewood Ranch,FL,34202,27.421547,-82.40508
Bennington Museum,75 Main St,Bennington,VT,05201,42.883347,-73.20971
Veterans Museum,5 Liberty Sq,Sparta,TN,38583,35.92577,-85.46458
Grant County Ranch & Rodeo Museum,241 E Main St,John Day,OR,97845,44.416176,-118.95076
Mariposa Museum,26 Main St,Peterborough,NH,03458,42.87741,-71.94959
Great Western Railroad Museum,3038 Cannon Ave,Klamath Falls,OR,97603,42.20404,-121.75079
Hastings Museum Farmers' Market,4010 E Meadowlark Ln,Hastings,NE,68901,40.618523,-98.320656
Reece Museum,363 Stoots Hl,Johnson City,TN,37601,36.380306,-82.32668
Schifferstadt Architectural Museum,7003 Glen Ct,Frederick,MD,21702,39.457092,-77.4254
Platteville Museum,502 Marion Ave,Platteville,CO,80651,40.215004,-104.82511
Wilson Museum,120 Perkins St,Castine,ME,04421,44.38451,-68.80527
Western Illinois Museum,201 S Lafayette St,Macomb,IL,61455,40.45746,-90.67161
York County Historical Museum,301 Main St,Yorktown,VA,23690,37.2358,-76.508766
Nevada State Railroad Museum,600 Yucca St,Boulder City,NV,89005,35.96886,-114.85478
Atkinson Museum,1 College Rd,Farmville,VA,23901,37.236916,-78.45882
Outlaw and Lawmen Jail Museum,136 W Bennett Ave,Cripple Creek,CO,80813,38.74634,-105.18113
Desoto County Museum,111 E Commerce St,Hernando,MS,38632,34.823463,-89.98781
Immigration Museum,101 W Broadway,San Diego,CA,92101,32.715496,-117.16418
Kurt Vonnegut Museum and Library,340 N Senate Ave,Indianapolis,IN,46204,39.77254,-86.1635
Stay N Play Children's Museum,27 Perkins St,Bridgewater,MA,02324,41.99445,-70.97532
Beaverhead County Museum,15 S Montana St,Dillon,MT,59725,45.217464,-112.63798
The History Museum,422 2nd St S,Great Falls,MT,59405,47.500015,-111.30453
Vatican Museums of Ohio,6275 Cochran Rd,Solon,OH,44139,41.389023,-81.468864
Haitian Heritage Museum,4141 NE 2nd Ave Ste 105C,Miami,FL,33137,25.814629,-80.19127
Twister The Movie Museum,101 W Main St,Wakita,OK,73771,36.883167,-97.922516
New Holland Band Museum,11 Chestnut Dr,New Holland,PA,17557,40.103455,-76.07265
Florida Agricultural Museum,7900 Old Kings Rd N,Palm Coast,FL,32137,29.639114,-81.27644
Cunningham Museum,129 E Maple St,Lancaster,WI,53813,42.847866,-90.70915
Norman 1 Museum,106 S 1st St,Neodesha,KS,66757,37.41733,-95.67473
Arkansas Railroad Museum,1700 Port Rd,Pine Bluff,AR,71601,34.229046,-91.98578
Fayette County Historical Museum,200 W 5th St,Connersville,IN,47331,39.642174,-85.140785
Danish Windmill Museum,4038 Main St,Elk Horn,IA,51531,41.589108,-95.06023
Mid-Hudson Discovery Museum,75 N Water St,Poughkeepsie,NY,12601,41.708324,-73.9392
Brooks County Museum,121 N Culpepper St,Quitman,GA,31643,30.785429,-83.55898
Museum of Fine Arts,465 Huntington Ave,Boston,MA,02115,42.338303,-71.09471
Steam Railroading Institute Museum,405 S Washington St,Owosso,MI,48867,42.994556,-84.1705
Dominguez Rancho Adobe Museum,18127 S Alameda St,Compton,CA,90220,33.865936,-118.21627
Berkeley County Museum & Historic,136 E Race St,Martinsburg,WV,25401,39.45974,-77.96232
Briscoe Western Art Museum,210 W Market St,San Antonio,TX,78205,29.423098,-98.48899
USO Club Museum,305 E 6th St,Hattiesburg,MS,39401,31.334356,-89.29211
Celentano Museum Academy,400 Canner St,New Haven,CT,06511,41.3253,-72.92151
Drake Well Museum,202 Museum Ln,Titusville,PA,16354,41.61207,-79.657104
Candler Field Museum,349 Jonathans Roost Rd,Williamson,GA,30292,33.180557,-84.37417
Museum Of Modern Art,4520 33rd St,Long Island City,NY,11101,40.744236,-73.931946
Alaska Veterans Museum,334 W 4th Ave,Anchorage,AK,99501,61.218414,-149.88823
Museum Tour Catalog,2517 SE Mailwell Dr,Portland,OR,97222,45.454487,-122.636345
Roseau County Museum,121 Center St E Ste 101,Roseau,MN,56751,48.8464,-95.76134
Batavia Depot Museum,155 Houston St,Batavia,IL,60510,41.851364,-88.31014
National Mexican Museum of Art,1852 W 19th St,Chicago,IL,60608,41.85587,-87.67348
Titan Toy Museum,711 1st Corso,Nebraska City,NE,68410,40.675545,-95.85412
Bay State Model Railroad Museum,760 South St,Roslindale,MA,02131,42.28707,-71.1296
Biedenharn Coca-Cola Museum,1107 Washington St,Vicksburg,MS,39183,32.35176,-90.881676
Michigan Military History Museum,4900 37th St SE,Grand Rapids,MI,49512,42.896343,-85.54453
New Jersey State Museum Museum,Trenton 08601,Trenton,NJ,08601,40.2169,-74.7433
Staff House Museum,820 McKinley Ave,Kellogg,ID,83837,47.53758,-116.1333
Allen & Company Museum,87 Marshall St,North Adams,MA,01247,42.699657,-73.1139
Old Newgate Prison Museum,Newgate Rd,East Granby,CT,06026,41.947083,-72.74012
W W and F Railway Museum,97 Cross Rd,Alna,ME,04535,44.06051,-69.62383
National Academy Museum,8700 Jericho City Dr,Landover,MD,20785,38.909878,-76.855995
Hall of Heroes Super Hero Museum,1915 Cassopolis St,Elkhart,IN,46514,41.71007,-85.972305
Weld House Museum,1380 Mulholland St,Nauvoo,IL,62354,40.549606,-91.38087
Sydney L Wright Museum,26 North Rd,Jamestown,RI,02835,41.497723,-71.37448
Aero Marine Pam AM Museum,303 Whitehead St,Key West,FL,33040,24.55735,-81.805305
Freedom Museum Inc,10400 Terminal Rd,Manassas,VA,20110,38.72728,-77.51145
Pioneer Auto Museum,503 E 5th St,Murdo,SD,57559,43.88648,-100.70739
Lane County Historical Museum,333 S Main St,Dighton,KS,67839,38.479504,-100.46697
Museum of Flying,3100 Airport Ave,Santa Monica,CA,90405,34.01428,-118.449036
Maneki Neko Museum,2511 Essex Pl,Cincinnati,OH,45206,39.12664,-84.498535
Albany Museum of Art,311 Meadowlark Dr,Albany,GA,31707,31.582521,-84.20826
American Folk Art Museum,45 W 53rd St,New York,NY,10019,40.761475,-73.97795
Wilderness Trail Museum,37 S Main St,Fort Loramie,OH,45845,40.34763,-84.37519
Jameson Classic Motorcycle Museum,305 Forest Ave,Pacific Grove,CA,93950,36.61961,-121.91829
Jordan Schnitzer Museum of Art,1430 Lanes Turn Rd,Eugene,OR,97408,44.182163,-123.1344
Lafayette Natural History Museum,637 Girard Park Dr,Lafayette,LA,70503,30.203182,-92.02201
Goldstein Museum of Design,1985 Buford Ave,Saint Paul,MN,55108,44.984592,-93.184326
UNM Art Museum,Cornell & Central Ne,Albuquerque,NM,87131,35.081932,-106.619545
Virginia Associations-Museums,200 S 3rd St,Richmond,VA,23219,37.539574,-77.44368
Schepis Museum,103 Gates St,Columbia,LA,71418,32.121826,-92.07001
The Museum Company,746 Eastview Mall,Victor,NY,14564,43.02708,-77.43985
Old Fort Sumner Museum,3501 Billy The Kid Dr,Fort Sumner,NM,88119,34.40441,-104.19342
Opelousas Museum-Interpretive,329 N Main St,Church Point,LA,70525,30.407484,-92.21895
Shaker Museum,707 Shaker Rd,New Gloucester,ME,04260,43.984978,-70.36638
Maxine & Jesse Whitney Museum,303 Lowe St,Valdez,AK,99686,61.13406,-146.35683
Veterans' Museum,100 Veterans Dr,Halls,TN,38040,35.894863,-89.402725
Taft Museum of Art,316 Pike St,Cincinnati,OH,45202,39.10185,-84.50302
Peace Museum,100 N Central Park Ave,Chicago,IL,60624,41.88163,-87.715996
Ashton House Museum,120 3rd St NW,Carrollton,OH,44615,40.57505,-81.08578
Museum of Musical Instruments,711 Hampton Dr,Venice,CA,90291,33.994053,-118.47476
Reitz Home Museum,224 SE 1st St,Evansville,IN,47713,37.968037,-87.57268
Benson Historical Museum,145 S Wabash,Howard,KS,67349,37.468525,-96.26341
Daughters of Utah Pioneers Museum,300 W North St,Ogden,UT,84404,41.266907,-111.983315
Morris Museum of Art,1 10th St,Augusta,GA,30901,33.479324,-81.96832
Larz Anderson Auto Museum,15 Newton St,Brookline,MA,02445,42.309456,-71.13497
Lebanon Township Museum,57 Musconetcong River Rd,Hampton,NJ,08827,40.72109,-74.96164
Chicago Children's Museum,700 E Grand Ave,Chicago,IL,60611,41.892025,-87.60755
Fennimore Railroad Museum,610 Lincoln Ave,Fennimore,WI,53809,42.986355,-90.65578
Makah Museum,1880 Bayview Ave,Neah Bay,WA,98357,48.3688,-124.59912
Little League Baseball Museum,525 Us Highway 15,Williamsport,PA,17702,41.23016,-76.99094
Old Jail Museum,167 San Marco Ave,St Augustine,FL,32084,29.90816,-81.319565
Maywood Station Museum,269 Maywood Ave,Maywood,NJ,07607,40.8963,-74.06556
Clark County Museum,725 Michigan Ave,Jeffersonville,IN,47130,38.27588,-85.744576
Monticello Railway Museum,316 S Charter St,Monticello,IL,61856,40.023952,-88.57311
Cuneo Museum and Gardens,1350 N Milwaukee Ave,Vernon Hills,IL,60061,42.248955,-87.94621
Heritage of the Americas Museum,12110 Cuyamaca College Dr W,El Cajon,CA,92019,32.741127,-116.939095
Lily Dale Museum,16-18 Library St,Lily Dale,NY,14752,42.35295,-79.32412
Motown Historical Museum,2648 W Grand Blvd,Detroit,MI,48208,42.36436,-83.08828
Tinkertown Museum,121 Sandia Crest Rd,Sandia Park,NM,87047,35.168743,-106.36587
York Area Children's Museum,612 N Nebraska Ave,York,NE,68467,40.86736,-97.590416
Lane Victory Maritime Museum,49 Berth,San Pedro,CA,90731,33.74968,-118.27475
Twisted Oz Motorcycle Museum,601 W 7th Ave,Augusta,KS,67010,37.67921,-96.98511
Lumberman's Museum,25 Waters Rd,Patten,ME,04765,46.001495,-68.4789
Yale Peabody Museum Store,170 Whitney Ave,New Haven,CT,06511,41.31562,-72.920944
Issaquah Depot Museum,78 1st Ave NW,Issaquah,WA,98027,47.531178,-122.037865
Museum Ofboulder,6595 Odell Pl,Boulder,CO,80301,40.073734,-105.20062
Phoenix Art Museum,1625 N Central Ave,Phoenix,AZ,85004,33.466133,-112.07353
Alaska State Museum,395 Whittier St,Juneau,AK,99801,58.30027,-134.4148
Mercer Williams House Museum,430 Whitaker St,Savannah,GA,31401,32.071445,-81.0958
Teton Flood Museum,51 N Center St,Rexburg,ID,83440,43.827312,-111.784035
Overbeck Pottery Museum,33 W Main St,Cambridge City,IN,47327,39.81265,-85.171074
Spring Street Historical Museum,525 Spring St,Shreveport,LA,71101,32.5149,-93.74652
Waioli Mission House Museum,4050 Nawiliwili Rd,Lihue,HI,96766,21.9631,-159.36751
Falmouth Museums on the Green,65 Palmer Ave,Falmouth,MA,02540,41.55543,-70.61997
Glennville-Tattnall Museum,211 S Tillman St,Glennville,GA,30427,31.9337,-81.92642
Sandusky Maritime Museum,125 Meigs St,Sandusky,OH,44870,41.460392,-82.70284
Frenchtown Heritage Museum,1121 N 2nd St,Saint Charles,MO,63301,38.7903,-90.47818
Le Sueur County Museum,301 NE 2nd St,Elysian,MN,56028,44.20125,-93.67407
Portsmouth Naval Shipyard Museum,2 High St,Portsmouth,VA,23704,36.835938,-76.29626
Cripple Creek District Museum,500 E Bennett Ave,Cripple Creek,CO,80813,38.746696,-105.17306
Bagpipe Music Museum,1308 Balmoral Gln,Flossmoor,IL,60422,41.53893,-87.68791
Vermont Veterans Militia Museum,789 National Guard Rd,Colchester,VT,05446,44.501144,-73.16252
Newport Art Museum,76 Bellevue Ave,Newport,RI,02840,41.485424,-71.30855
Mansfield Memorial Museum,34 Park Ave,Shelby,OH,44875,40.876842,-82.659386
Kelly Griggs House Museum,311 Washington St,Red Bluff,CA,96080,40.17362,-122.233246
Arkansas Post Museum,5530 Highway 165 S,Gillett,AR,72055,34.031925,-91.373665
Kansas City Automotive Museum,15095 W 116th St,Olathe,KS,66062,38.918316,-94.760284
Racine Heritage Museum,701 Main St,Racine,WI,53403,42.72584,-87.78242
J F C Museum & Git Shop,1369 Old Stanford Rd,Danville,KY,40422,37.62039,-84.73368
Chattanooga Selfie Museum,1401 Williams St,Chattanooga,TN,37408,35.037514,-85.30909
Boston Beer Museum,30 Germania St Jamaica Pln,Boston,MA,02130,42.3107,-71.1126
Spinning Top and Yo-Yo Museum,533 Milwaukee Ave,Burlington,WI,53105,42.68061,-88.2774
Liberty County Museum,230 2nd St E,Chester,MT,59522,48.51139,-110.96301
Tennessee Valley Railroad Museum,421 Spring Creek Rd,Delano,TN,37325,35.238255,-84.55068
American Museum of Tort Law,654 Main St,Winsted,CT,06098,41.92359,-73.07573
Cody Firearms Museum,720 Sheridan Ave,Cody,WY,82414,44.525936,-109.07328
Cherokee Strip Museum,901 4th St,Alva,OK,73717,36.798622,-98.66375
Hazel Kibler Memorial Museum,522 Main St E,Girard,PA,16417,42.00467,-80.31092
Conococheague Institute Museum,12995 Bain Rd,Mercersburg,PA,17236,39.74866,-77.8726
Underhill Museum,1416 Wall St,Idaho Springs,CO,80452,39.743336,-105.51791
Colorado Springs Pioneers Museum,215 S Tejon St,Colorado Springs,CO,80903,38.830627,-104.82355
Shiloh Museum of Ozark History,118 W Johnson Ave,Springdale,AR,72764,36.186405,-94.13109
Auburn Museum & Historic Home,400 Duncan Ave,Natchez,MS,39120,31.545376,-91.390755
National Presidential Wax Museum,609 Highway 16A,Keystone,SD,57751,43.88835,-103.4262
Central Museum of Art and Design,100 N University Dr,Edmond,OK,73034,35.656033,-97.47486
Salem Wax Museum,288 Derby St,Salem,MA,01970,42.52017,-70.89182
Pratt Museum,3779 Bartlett St,Homer,AK,99603,59.645027,-151.54936
Fostoria Glass Museum,6th Tomlinson Ave,Moundsville,WV,26041,39.9206,-80.7448
Burnham Tavern Museum,14 Colonial Way,Machias,ME,04654,44.714134,-67.45981
Upper Bay Museum,219 W Walnut St,North East,MD,21901,39.59414,-75.94659
Frederick Douglas Museum Cultural,300 E Main St,Rochester,NY,14604,43.157784,-77.60417
Thomas a. Greene Geological Museum,3209 N Maryland Ave Bldg 1982,Milwaukee,WI,53211,43.07574,-87.88307
African Museum,2810 Lindholm St,Shreveport,LA,71108,32.466988,-93.7827
Intrepid Museum,46th St & 12th Ave,New York,NY,10036,40.7598,-73.9914
National Lighter Museum,5715 S Sooner Rd,Guthrie,OK,73044,35.8191,-97.42546
Vigo County Historical Museum,929 Wabash Ave,Terre Haute,IN,47807,39.46673,-87.40301
Michigan Iron Industry Museum,73 Forge Rd,Negaunee,MI,49866,46.52047,-87.55794
Enrico Caruso Museum of America,1942 E 19th St,Brooklyn,NY,11229,40.602837,-73.95346
Shroud Museum,2884 Parkway,Pigeon Forge,TN,37863,35.79746,-83.56719
Lehigh Valley Heritage Museum,432 E Walnut St,Allentown,PA,18109,40.609093,-75.44516
HealthWorks! Kids' Museum St. Louis,1100 Macklind Ave,Saint Louis,MO,63110,38.628117,-90.27469
Aurora History Museum,15151 E Alameda Pkwy,Aurora,CO,80012,39.71012,-104.812195
Tryon History Museum,26 Maple St,Tryon,NC,28782,35.20917,-82.2386
Museum of Hounds and Hunting,17263 Southern Planter Ln,Leesburg,VA,20176,39.13978,-77.572105
Lyman Allyn Art Museum,625 Williams St,New London,CT,06320,41.37268,-72.104836
Coalport Area Coal Museum,961 Forest St,Coalport,PA,16627,40.749428,-78.53345
Coe House Museum,371 W Michigan Ave,Grass Lake,MI,49240,42.249176,-84.218796
Plattsburgh Art Museum,2 Draper Ave,Plattsburgh,NY,12901,44.693523,-73.46828
St. Petersburg Museum of History,335 2nd Ave NE,Saint Petersburg,FL,33701,27.773727,-82.63101
Colorado Model Railroad Museum,680 10th St,Greeley,CO,80631,40.4224,-104.688484
Farragut Folklife Museum,11408 Municipal Center Dr,Knoxville,TN,37934,35.878777,-84.16069
Arkansas Inland Maritime Museum,110 Riverfront Dr,Little Rock,AR,72202,34.759045,-92.30298
Landis Valley Museum,2451 Kissel Hill Rd,Lancaster,PA,17601,40.09265,-76.28079
Museum of Science and Industry,4801 E Fowler Ave,Tampa,FL,33617,28.054214,-82.40465
Museums of Russian Icons,203 Union St,Clinton,MA,01510,42.41555,-71.68335
La Center Museum Association,410 W 5th St,La Center,WA,98629,45.862305,-122.674515
Egyptian Museum,517 Ocean Front Walk Ste 17,Venice,CA,90291,33.992847,-118.4787
New York State Museum,222 Madison Ave,Albany,NY,12208,42.6557,-73.8008
The Children's Museum,327 Broad St,Lake Charles,LA,70601,30.229355,-93.21666
Depot Museum,248 W 1st St,Emmet,AR,71835,33.727543,-93.47434
Benjamin Harrison Museum,725 N New Jersey St,Indianapolis,IN,46202,39.777046,-86.150276
Hermione Museum,315 N Mulberry St,Tallulah,LA,71282,32.40919,-91.18509
Museum of The Town of Rindge,24 School St,Rindge,NH,03461,42.749767,-72.00805
Walters Art Museum,600 N Charles St,Baltimore,MD,21201,39.296654,-76.61596
Lost City Museum,721 Moapa Valley Blvd,Overton,NV,89040,36.55366,-114.4566
Grosvenor House Museum,211 Maumee St,Jonesville,MI,49250,41.982555,-84.66038
Whitey Museum of American Art,440 Park Ave S,New York,NY,10016,40.74453,-73.983505
Louis Miller Museum,166 Main St,Hoosick Falls,NY,12090,42.895138,-73.35036
Muncie Children's Museum,515 S High St,Muncie,IN,47305,40.189865,-85.387886
Friends- Museum Nc Maritime,410 Front St,Beaufort,NC,28516,34.716827,-76.665794
Kauffman House Museum,407 Pitkin St,Grand Lake,CO,80447,40.25116,-105.81829
Blackhawk Museum,1333 N California Blvd,Walnut Creek,CA,94596,37.897995,-122.06351
Great Valley Museum,1100 Stoddard Ave,Modesto,CA,95350,37.649303,-121.007614
Heard Museum,145 Cherokee Ct,Estes Park,CO,80517,40.34804,-105.52482
Great Lakes Childrens Museum,13240 S West Bay Shore Dr,Traverse City,MI,49684,44.786564,-85.63797
Athens Music Museum,201 College Ave,Athens,GA,30601,33.958595,-83.375694
Nathan L. Dauby Scout Museum,2241 Woodland Ave,Cleveland,OH,44115,41.49278,-81.6741
Charles W Greene Museum,530 Main St,Warren,RI,02885,41.728355,-71.28188
Duluth Children's Museum,115 S 29th Ave W,Duluth,MN,55806,46.75855,-92.13322
Museum of Westward Expansion,11 N 4th St,Saint Louis,MO,63102,38.625427,-90.18889
Pearl S. Buck Birthplace Museum,8129 Seneca Trl,Hillsboro,WV,24946,38.141357,-80.203575
Mighty Eighth Air Force Museum,175 Bourne Ave,Pooler,GA,31322,32.115036,-81.23536
Jancie Mason Art Museum,71 Main St,Cadiz,KY,42211,36.86312,-87.83606
Forks Timber Museum,1421 S Forks Ave Hwy 101,Forks,WA,98331,47.8911,-124.3533
Legacy of the Plains Museum,2930 M St,Gering,NE,69341,41.821568,-103.68084
