Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude
79002207,NA,Warner Theater,PENNSYLVANIA,Chester,West Chester,120 N. High St.,Listed,Single,FALSE,0,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71998640,FALSE,FALSE,TRUE,FALSE,FALSE,11/20/79,NA,NA,NA,79002207,"120 N. High St., West Chester, PENNSYLVANIA",39.96102136558,-75.605800131152
82001532,NA,Colonial Theatre,PENNSYLVANIA,Dauphin,Harrisburg,3rd and Market Sts.,Listed,Single,FALSE,0.3,COMMERCE; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71995801,FALSE,FALSE,FALSE,TRUE,FALSE,11/9/82,NA,NA,NA,82001532,"3rd and Market Sts., Harrisburg, PENNSYLVANIA",40.260826619463,-76.880698081516
86003575,NA,Lansdowne Theatre,PENNSYLVANIA,Delaware,Lansdowne,29 N. Lansdowne Ave.,Listed,Single,FALSE,0.7,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71996177,FALSE,FALSE,FALSE,TRUE,FALSE,1/6/87,NA,NA,NA,86003575,"29 N. Lansdowne Ave., Lansdowne, PENNSYLVANIA",39.939436246613,-75.271892433647
82003787,NA,Warner Theater,PENNSYLVANIA,Erie,Erie,811 State St.,Listed,Single,FALSE,0.8,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71995501,FALSE,FALSE,FALSE,TRUE,FALSE,4/13/82,NA,NA,NA,82003787,"811 State St., Erie, PENNSYLVANIA",42.127319086402,-80.082655167246
85001001,NA,Jefferson Theater,PENNSYLVANIA,Jefferson,Punxsutawney,230 N. Findley St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71997894,FALSE,FALSE,FALSE,TRUE,FALSE,5/9/85,NA,NA,NA,85001001,"230 N. Findley St., Punxsutawney, PENNSYLVANIA",40.944908312962,-78.971564499182
69000156,NA,Fulton Opera House,PENNSYLVANIA,Lancaster,Lancaster,12-14 N. Prince St.,Listed,Single,FALSE,0.3,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71994229,FALSE,TRUE,FALSE,FALSE,FALSE,8/11/69,8/11/69,NA,NA,69000156,"12-14 N. Prince St., Lancaster, PENNSYLVANIA",40.038050259481,-76.308059532339
100009917,SG,Nineteenth Street Theater,PENNSYLVANIA,Lehigh,Allentown,527 N. Nineteenth Street,Listed,Single,FALSE,0.26,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/12/24,NA,Civic Theater of Allentown,NA,100009917,"527 N. Nineteenth Street, Allentown, PENNSYLVANIA",40.60319446521,-75.499943148112
80003564,NA,Comerford Theater,PENNSYLVANIA,Luzerne,Wilkes-Barre,71 Public Sq.,Listed,Single,FALSE,0.5,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71998722,FALSE,FALSE,TRUE,FALSE,FALSE,12/3/80,NA,Paramount Theatre,NA,80003564,"71 Public Sq., Wilkes-Barre, PENNSYLVANIA",41.245199004768,-75.881548987646
98000899,NA,Embassy Theatre,PENNSYLVANIA,Mifflin,Lewistown,6 S. Main St.,Listed,Single,FALSE,0.1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71996260,FALSE,FALSE,FALSE,TRUE,FALSE,7/23/98,NA,NA,NA,98000899,"6 S. Main St., Lewistown, PENNSYLVANIA",40.596916210184,-77.574195879313
83002263,NA,Keswick Theatre,PENNSYLVANIA,Montgomery,Glenside,291 Keswick Ave.,Listed,Single,FALSE,0.6,COMMERCE; ARCHITECTURE; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71995687,FALSE,FALSE,FALSE,TRUE,FALSE,6/30/83,NA,NA,NA,83002263,"291 Keswick Ave., Glenside, PENNSYLVANIA",40.106420689312,-75.146936865126
05001491,NA,Seville Theatre,PENNSYLVANIA,Montgomery,Lower Merion Township,822-826 W. Lancaster Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71996327,FALSE,FALSE,FALSE,TRUE,FALSE,12/28/05,NA,Bryn Mawr Theatre,NA,05001491,"822-826 W. Lancaster Ave., Lower Merion Township, PENNSYLVANIA",40.021656514156,-75.318991688694
82003804,NA,State Theatre,PENNSYLVANIA,Northampton,Easton,454 Northampton St.,Listed,Single,FALSE,0.6,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71995391,FALSE,FALSE,FALSE,TRUE,FALSE,3/4/82,NA,Neumeyers Vaudeville House,NA,82003804,"454 Northampton St., Easton, PENNSYLVANIA",40.690837991746,-75.212529783702
78002442,NA,Arch Street Opera House,PENNSYLVANIA,Philadelphia,Philadelphia,1003--1005 Arch St.,Listed,Single,FALSE,0.6,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71997414,FALSE,TRUE,FALSE,FALSE,FALSE,6/13/78,NA,"Troc, The",NA,78002442,"1003--1005 Arch St., Philadelphia, PENNSYLVANIA",39.953919798114,-75.156465328837
15000735,NA,Friends Housing Cooperative,PENNSYLVANIA,Philadelphia,Philadelphia,"Bounded by Fairmount Ave., 8th, Franklin & Brown Sts.",Listed,Single,FALSE,1.8,SOCIAL HISTORY; ARCHITECTURE,DISTRICT,NA,FALSE,FALSE,TRUE,FALSE,FALSE,10/13/15,NA,NA,NA,15000735,"Bounded by Fairmount Ave., 8th, Franklin & Brown Sts., Philadelphia, PENNSYLVANIA",39.965248987994,-75.150103967241
100006793,SG,Leader Theater,PENNSYLVANIA,Philadelphia,Philadelphia,4102-4104 Lancaster Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/9/21,NA,Leader Theatre,NA,100006793,"4102-4104 Lancaster Ave., Philadelphia, PENNSYLVANIA",39.964882698825,-75.205916545915
72001163,NA,Metropolitan Opera House,PENNSYLVANIA,Philadelphia,Philadelphia,858 N. Broad St.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71997530,FALSE,TRUE,FALSE,FALSE,FALSE,2/1/72,NA,The Met;Philadelphia Evangelistic Center,NA,72001163,"858 N. Broad St., Philadelphia, PENNSYLVANIA",39.96987466699,-75.160292757284
80003619,NA,Royal Theater,PENNSYLVANIA,Philadelphia,Philadelphia,1524--1534 South St.,Listed,Single,FALSE,0.3,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71997178,FALSE,FALSE,FALSE,TRUE,FALSE,2/8/80,NA,NA,NA,80003619,"1524--1534 South St., Philadelphia, PENNSYLVANIA",39.943905058291,-75.168161687985
82003817,NA,Uptown Theater and Office Building,PENNSYLVANIA,Philadelphia,Philadelphia,2240-2248 N. Broad St.,Listed,Single,FALSE,0.4,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71997410,FALSE,FALSE,FALSE,TRUE,FALSE,7/22/82,NA,Uptown Theater,NA,82003817,"2240-2248 N. Broad St., Philadelphia, PENNSYLVANIA",39.987415224308,-75.156540011594
66000693,NA,Walnut Street Theatre,PENNSYLVANIA,Philadelphia,Philadelphia,9th and Walnut Sts.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71994385,FALSE,TRUE,FALSE,FALSE,FALSE,10/15/66,12/29/62,NA,NA,66000693,"9th and Walnut Sts., Philadelphia, PENNSYLVANIA",39.948281794762,-75.155805589238
86000041,NA,Corregimiento Plaza Theater,PUERTO RICO,Arecibo,Arecibo,Llaguerry and Toribio Pagan Sts.,Listed,Single,FALSE,0.2,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/131518419,FALSE,FALSE,TRUE,FALSE,FALSE,1/6/86,NA,Oliver Theater,NA,86000041,"Llaguerry and Toribio Pagan Sts., Arecibo, PUERTO RICO",18.4704378,-66.722277
100007054,SG,La Perla Auditorium and Public Library,PUERTO RICO,Ponce,Ponce,Calle Mayor Esq. Cristina,Listed,Single,FALSE,0.52,ARCHITECTURE; SOCIAL HISTORY,building,NA,FALSE,FALSE,TRUE,FALSE,FALSE,9/27/21,NA,El Teatro La Perla; La Perla,NA,100007054,"Calle Mayor Esq. Cristina, Ponce, PUERTO RICO",18.011841181671,-66.612180381367
83000181,NA,Leroy Theatre,RHODE ISLAND,Providence,Pawtucket,66 Broad St.,Listed,Single,FALSE,0.4,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41375552,FALSE,FALSE,TRUE,FALSE,FALSE,8/4/83,NA,NA,NA,83000181,"66 Broad St., Pawtucket, RHODE ISLAND",41.880071675124,-71.386499487214
77000027,NA,Loew's State Theatre,RHODE ISLAND,Providence,Providence,220 Weybosset St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/41375548,FALSE,TRUE,FALSE,FALSE,FALSE,8/19/77,NA,NA,NA,77000027,"220 Weybosset St., Providence, RHODE ISLAND",41.821260304107,-71.412022500956
72000004,NA,Trinity Square Repertory Theatre,RHODE ISLAND,Providence,Providence,201 Washington St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41375582,FALSE,FALSE,FALSE,TRUE,FALSE,6/5/72,NA,Majestic Theatre,NA,72000004,"201 Washington St., Providence, RHODE ISLAND",41.822208171628,-71.41634974229
93001181,NA,Veterans Memorial Auditorium-Masonic Temple,RHODE ISLAND,Providence,Providence,Jct. of Brownell and Park Sts.,Listed,Single,FALSE,1.3,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41375253,FALSE,FALSE,TRUE,FALSE,FALSE,11/16/93,NA,Veterans Memorial Auditorium,NA,93001181,"Jct. of Brownell and Park Sts., Providence, RHODE ISLAND",41.830786295156,-71.418404440125
80004597,NA,Theatre-By-the-Sea,RHODE ISLAND,Washington,South Kingstown,Card Ponds Rd.,Listed,Single,FALSE,3.6,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41375849,FALSE,FALSE,TRUE,FALSE,FALSE,7/10/80,NA,NA,NA,80004597,"Card Ponds Rd., South Kingstown, RHODE ISLAND",41.37302,-71.56895
70000558,NA,Abbeville Opera House,SOUTH CAROLINA,Abbeville,Abbeville,Court Sq.,Listed,Single,FALSE,0.9,ART; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/118996955,FALSE,FALSE,FALSE,TRUE,FALSE,7/1/70,NA,NA,NA,70000558,"Court Sq., Abbeville, SOUTH CAROLINA",34.1704797,-82.371285
73001684,NA,Dock Street Theatre,SOUTH CAROLINA,Charleston,Charleston,135 Church St.,Listed,Single,FALSE,0.5,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/118997327,FALSE,TRUE,FALSE,FALSE,FALSE,6/19/73,NA,Planters' Hotel,NA,73001684,"135 Church St., Charleston, SOUTH CAROLINA",32.778010006425,-79.92948401716
73001704,NA,Chester City Hall and Opera House,SOUTH CAROLINA,Chester,Chester,Corner of West End and Columbia Sts.,Listed,Single,FALSE,0.3,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/118997520,FALSE,FALSE,FALSE,TRUE,FALSE,3/30/73,NA,NA,NA,73001704,"Corner of West End and Columbia Sts., Chester, SOUTH CAROLINA",34.704851002761004,-81.214143112867
80003665,NA,Republic Theater,SOUTH CAROLINA,Chester,Great Falls,806 Dearborn St.,Listed,Single,FALSE,0.9,INDUSTRY; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/118997552,FALSE,FALSE,FALSE,TRUE,FALSE,11/26/80,NA,Falls Theater,NA,80003665,"806 Dearborn St., Great Falls, SOUTH CAROLINA",34.567208761439,-80.889906826568
100010415,SG,Darlington Theatre,SOUTH CAROLINA,Darlington,Darlington,108 Pearl Street,Listed,Single,FALSE,0.17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/30/24,NA,Darlington Cinema,NA,100010415,"108 Pearl Street, Darlington, SOUTH CAROLINA",34.30269009634,-79.871831107825
96000144,NA,Parker High School Auditorium,SOUTH CAROLINA,Greenville,City View,900 Woodside Ave.,Listed,Single,FALSE,0.9,INDUSTRY; ARCHITECTURE; EDUCATION,BUILDING,https://catalog.archives.gov/id/118997867,FALSE,FALSE,FALSE,TRUE,FALSE,2/26/96,6/21/90,Parker Middle School Auditorium,NA,96000144,"900 Woodside Ave., City View, SOUTH CAROLINA",34.859023622637,-82.426864189295
100010398,SG,State Theatre,SOUTH CAROLINA,Greenwood,Greenwood,110 Main Street,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/23/24,NA,Greenwood Community Theatre,NA,100010398,"110 Main Street, Greenwood, SOUTH CAROLINA",34.191989421003,-82.161390288808
12000849,NA,Palmetto Theatre,SOUTH CAROLINA,Hampton,Hampton,109 Lee Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/118997975,FALSE,FALSE,FALSE,TRUE,FALSE,10/9/12,NA,Palmetto Theater,NA,12000849,"109 Lee Ave., Hampton, SOUTH CAROLINA",32.868113705361,-81.107009901249
09000914,NA,Ashwood School Gymnasium and Auditorium,SOUTH CAROLINA,Lee,Bishopville,160 Ashwood School Rd.,Listed,Single,FALSE,0.9,ARCHITECTURE; POLITICS/GOVERNMENT; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/118998097,FALSE,FALSE,FALSE,TRUE,FALSE,5/25/11,NA,NA,NA,09000914,"160 Ashwood School Rd., Bishopville, SOUTH CAROLINA",34.107527030516,-80.316196649859
69000171,NA,Newberry Opera House,SOUTH CAROLINA,Newberry,Newberry,Boyce and Nance Sts.,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/118998223,FALSE,FALSE,FALSE,TRUE,FALSE,12/3/69,NA,NA,NA,69000171,"Boyce and Nance Sts., Newberry, SOUTH CAROLINA",34.274232906417,-81.621171180914
98001646,NA,Easley High School Auditorium,SOUTH CAROLINA,Pickens,Easley,112 Russell St.,Listed,Single,FALSE,0.4,EDUCATION; ARCHITECTURE; ENGINEERING,BUILDING,https://catalog.archives.gov/id/118998300,FALSE,FALSE,FALSE,TRUE,FALSE,1/21/99,NA,NA,NA,98001646,"112 Russell St., Easley, SOUTH CAROLINA",34.829610252304,-82.60134988204
03000658,NA,Carver Theatre,SOUTH CAROLINA,Richland,Columbia,1519 Harden St.,Listed,Single,FALSE,0.9,BLACK,BUILDING,https://catalog.archives.gov/id/118998346,FALSE,FALSE,FALSE,TRUE,FALSE,7/17/03,NA,NA,NA,03000658,"1519 Harden St., Columbia, SOUTH CAROLINA",34.010403158148,-81.021585064485
05001104,NA,Columbia Township Auditorium,SOUTH CAROLINA,Richland,Columbia,1703 Taylor St.,Listed,Multiple,FALSE,0.9,SOCIAL HISTORY; BLACK; ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/118996573,FALSE,FALSE,FALSE,TRUE,FALSE,9/28/05,NA,Township Auditorium,NA,05001104,"1703 Taylor St., Columbia, SOUTH CAROLINA",34.009566811849,-81.027688431101
74001873,NA,Town Theatre,SOUTH CAROLINA,Richland,Columbia,1012 Sumter St.,Listed,Single,FALSE,0.3,EDUCATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/118998460,FALSE,FALSE,FALSE,TRUE,FALSE,10/9/74,NA,NA,NA,74001873,"1012 Sumter St., Columbia, SOUTH CAROLINA",33.999662294052,-81.030668952051
100003059,MP,"Washington. Booker T., High School Auditorium",SOUTH CAROLINA,Richland,Columbia,1400 Wheat St.,Listed,Multiple,FALSE,1.05,EDUCATION; ETHNIC HERITAGE-BLACK,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/24/18,NA,NA,NA,100003059,"1400 Wheat St., Columbia, SOUTH CAROLINA",33.993274194185,-81.025767047436
93001406,NA,Saluda Theatre,SOUTH CAROLINA,Saluda,Salude,107 Law Range,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/118998490,FALSE,FALSE,FALSE,TRUE,FALSE,12/13/93,NA,NA,NA,93001406,"107 Law Range, Salude, SOUTH CAROLINA",34.00130900275,-81.771054529478
96000405,NA,Palmetto Theater,SOUTH CAROLINA,Spartanburg,Spartanburg,172 E. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/118998582,FALSE,FALSE,FALSE,TRUE,FALSE,4/12/96,NA,NA,NA,96000405,"172 E. Main St., Spartanburg, SOUTH CAROLINA",34.950326939556,-81.929592528348
73001733,NA,Sumter Town Hall-Opera House,SOUTH CAROLINA,Sumter,Sumter,N. Main St.,Listed,Single,FALSE,1.3,ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/118998653,FALSE,FALSE,FALSE,TRUE,FALSE,5/24/73,NA,Opera House;Academy of Music,NA,73001733,"N. Main St., Sumter, SOUTH CAROLINA",33.963117207156,-80.340628131184
13000570,NA,Inland Theater,SOUTH DAKOTA,Bennett,Martin,306 Main,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,7/30/13,NA,NA,NA,13000570,"306 Main, Martin, SOUTH DAKOTA",43.175379686605,-101.735904338647
96001224,NA,Scotland Royal Theater,SOUTH DAKOTA,Bon Homme,Scotland,565 Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93204382,FALSE,FALSE,FALSE,TRUE,FALSE,10/31/96,NA,NA,NA,96001224,"565 Main St., Scotland, SOUTH DAKOTA",43.149277979112,-97.71975298306
87000224,NA,Coolidge Sylvan Theatre,SOUTH DAKOTA,Brookings,Brookings,Medary Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,STRUCTURE,https://catalog.archives.gov/id/93204412,FALSE,FALSE,FALSE,TRUE,FALSE,2/26/87,NA,NA,NA,87000224,"Medary Ave., Brookings, SOUTH DAKOTA",44.320335942818,-96.788368292614
00000723,NA,Volga Auditorium,SOUTH DAKOTA,Brookings,Volga,212 Kasan Ave.,Listed,Multiple,FALSE,0.9,SOCIAL HISTORY; ECONOMICS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93203445,FALSE,FALSE,FALSE,TRUE,FALSE,7/5/00,NA,NA,NA,00000723,"212 Kasan Ave., Volga, SOUTH DAKOTA",44.32352597621,-96.92653573587
88002839,NA,Garden City Opera House,SOUTH DAKOTA,Clark,Garden City,First and Railroad Sts.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/93204591,FALSE,FALSE,FALSE,TRUE,FALSE,12/20/88,NA,NA,NA,88002839,"First and Railroad Sts., Garden City, SOUTH DAKOTA",44.959198005944,-97.583046992115
100007416,MP,Mount Vernon City Auditorium,SOUTH DAKOTA,Davison,Mount Vernon,Main St. and East 1st Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; EDUCATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/31/22,NA,Old Gym,NA,100007416,"Main St. and East 1st Ave., Mount Vernon, SOUTH DAKOTA",43.71058901479,-98.260599979321
01000097,NA,Roslyn Auditorium,SOUTH DAKOTA,Day,Roslyn,510 Main,Listed,Multiple,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93203647,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/01,NA,NA,NA,01000097,"510 Main, Roslyn, SOUTH DAKOTA",45.496645897573,-97.491716009983
84003278,NA,"Slettebak Grocercies, Hardware and Opera House",SOUTH DAKOTA,Douglas,Armour,Address Restricted,Listed,Single,TRUE,0.6,COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/23/84,NA,NA,NA,84003278,"Address Restricted, Armour, SOUTH DAKOTA",43.315567,-98.34486
88002838,NA,Stevens Opera Block,SOUTH DAKOTA,Douglas,Delmont,Main St.,Listed,Single,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/93204849,FALSE,FALSE,FALSE,TRUE,FALSE,12/20/88,NA,Delmont Opera House;Stevens Hall,NA,88002838,"Main St., Delmont, SOUTH DAKOTA",43.26757643782,-98.159322568369
100002809,SG,Hyde County Memorial Auditorium,SOUTH DAKOTA,Hyde,Highmore,200 2nd St SW,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/24/18,NA,NA,NA,100002809,"200 2nd St SW, Highmore, SOUTH DAKOTA",44.51926898529,-99.443389859726
76001738,NA,Wessington Springs Opera House,SOUTH DAKOTA,Jerauld,Wessington Springs,111 Dakota Ave. N.,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93205078,FALSE,FALSE,FALSE,TRUE,FALSE,7/21/76,NA,NA,NA,76001738,"111 Dakota Ave. N., Wessington Springs, SOUTH DAKOTA",44.079476430987,-98.570802847841
02000020,NA,Dell Rapids Amphitheater,SOUTH DAKOTA,Minnehaha,Dell Rapids,City Park,Listed,Multiple,FALSE,0.9,ARCHITECTURE; SOCIAL HISTORY,STRUCTURE,https://catalog.archives.gov/id/93203983,FALSE,FALSE,FALSE,TRUE,FALSE,2/15/02,NA,NA,NA,02000020,"City Park, Dell Rapids, SOUTH DAKOTA",43.8215498,-96.7033257
83003016,NA,Orpheum Theatre,SOUTH DAKOTA,Minnehaha,Sioux Falls,315 N. Phillips Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93205418,FALSE,FALSE,FALSE,TRUE,FALSE,6/23/83,NA,NA,NA,83003016,"315 N. Phillips Ave., Sioux Falls, SOUTH DAKOTA",43.550550613343,-96.727294994857
00001214,NA,Crystal Theatre,SOUTH DAKOTA,Moody,Flandreau,215 E. Second Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/93205486,FALSE,FALSE,FALSE,TRUE,FALSE,10/12/00,NA,NA,NA,00001214,"215 E. Second Ave., Flandreau, SOUTH DAKOTA",44.049211910017,-96.592661261835
87000556,NA,Sorum Cooperative Store,SOUTH DAKOTA,Perkins,Sorum,Main St.,Listed,Multiple,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93204062,FALSE,FALSE,FALSE,TRUE,FALSE,4/10/87,NA,NA,NA,87000556,"Main St., Sorum, SOUTH DAKOTA",45.451226,-102.93043
07000530,NA,Glud Theatre,SOUTH DAKOTA,Turner,Viborg,119 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93205692,FALSE,FALSE,FALSE,TRUE,FALSE,6/8/07,NA,Lund Theatre,NA,07000530,"119 N. Main St., Viborg, SOUTH DAKOTA",43.171202020334,-97.081970114765
86001189,NA,Mobridge Auditorium,SOUTH DAKOTA,Walworth,Mobridge,212 Main St.,Listed,Single,FALSE,0.9,NATIVE AMERICAN; ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93205745,FALSE,FALSE,FALSE,TRUE,FALSE,5/23/86,NA,NA,NA,86001189,"212 Main St., Mobridge, SOUTH DAKOTA",45.534729988098,-100.433448031747
87001730,NA,Selby Opera House,SOUTH DAKOTA,Walworth,Selby,3409 Main St.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93205749,FALSE,FALSE,FALSE,TRUE,FALSE,9/25/87,NA,NA,NA,87001730,"3409 Main St., Selby, SOUTH DAKOTA",45.506069998027,-100.03260002473
98001446,NA,Ritz Theatre and Hoskins Rexall Drug Store No. 2,TENNESSEE,Anderson,Clinton,111-121 N. Main St.,Listed,Single,FALSE,0.4,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/4/98,NA,Red Speeks' Country Music Theatre,NA,98001446,"111-121 N. Main St., Clinton, TENNESSEE",36.100289689424,-84.133210798788
12000115,NA,Court Theatre,TENNESSEE,Carroll,Huntingdon,155 Court Sq.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/12/12,NA,NA,NA,12000115,"155 Court Sq., Huntingdon, TENNESSEE",36.001195603051,-88.428435776582
93001477,NA,Palace Theater,TENNESSEE,Cumberland,Crossville,210 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/94,NA,NA,NA,93001477,"210 N. Main St., Crossville, TENNESSEE",35.950526369667,-85.027775285565
80003788,NA,"Cole, Anna Russell, Auditorium",TENNESSEE,Davidson,Nashville,Tennessee Preparatory School campus,Listed,Single,FALSE,0.9,COMMERCE; SOCIAL HISTORY,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/17/80,NA,NA,NA,80003788,"Tennessee Preparatory School campus, Nashville, TENNESSEE",36.13372,-86.73884
71000819,NA,Ryman Auditorium,TENNESSEE,Davidson,Nashville,116 Fifth Ave. North,Listed,Single,FALSE,1,RELIGION; PERFORMING ARTS,BUILDING,NA,FALSE,TRUE,FALSE,FALSE,FALSE,5/6/71,1/3/01,Grand Old Opry House;Union Gospel Tabernacle,NA,71000819,"116 Fifth Ave. North, Nashville, TENNESSEE",36.180257353731,-86.791250430044
80003823,NA,Soldiers and Sailors Memorial Auditorium,TENNESSEE,Hamilton,Chattanooga,McCallie Ave.,Listed,Multiple,FALSE,1.3,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/15/80,NA,Municipal Auditorium,NA,80003823,"McCallie Ave., Chattanooga, TENNESSEE",35.046996874787,-85.304491455482
73001779,AD,Tivoli Theater (Additional Documentation),TENNESSEE,Hamilton,Chattanooga,709 Broad St.,Listed,Add.Doc.,FALSE,0.76,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/11/73,NA,NA,NA,73001779,"709 Broad St., Chattanooga, TENNESSEE",35.047909684967,-85.310855622082
82003979,NA,Burwell Building Tennessee Theater,TENNESSEE,Knox,Knoxville,600 S. Gay St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/1/82,NA,Knoxville Banking and Trust Co. Building,NA,82003979,"600 S. Gay St., Knoxville, TENNESSEE",35.964290807785,-83.917622272255
