Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude,state,LHAT_member
96000536,NA,Palace Theatre,NEW JERSEY,Morris,Netcong,7 Ledgewood Ave.,Listed,Single,FALSE,0.5,SOCIAL HISTORY; EUROPEAN; ENTERTAINMENT/RECREATION; ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/24/96,NA,NA,NA,96000536,"7 Ledgewood Ave., Netcong, NEW JERSEY",40.90053984006,-74.704262574531,NJ,FALSE
82003292,NA,Strand Theatre,NEW JERSEY,Ocean,Lakewood,400 Clifton Ave.,Listed,Single,FALSE,0.9,OTHER; ART; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/22/82,NA,NA,NA,82003292,"400 Clifton Ave., Lakewood, NEW JERSEY",40.094273593321,-74.215498377669,NJ,FALSE
14000190,NA,"Brook Theater, The",NEW JERSEY,Somerset,Bound Brook Borough,10 Hamilton St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/5/14,NA,The Brook Arts Center,NA,14000190,"10 Hamilton St., Bound Brook Borough, NEW JERSEY",40.562122008094,-74.529432167546,NJ,FALSE
05000965,NA,Crescent Theatre,NEW JERSEY,Sussex,Borough of Sussex,74 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/7/05,NA,Sussex Theatre; Sussex Community Center,NA,05000965,"74 Main St., Borough of Sussex, NEW JERSEY",41.209351993729,-74.607600958369,NJ,FALSE
86001509,NA,Rahway Theatre,NEW JERSEY,Union,Rahway,1601 Irving St.,Listed,Single,FALSE,0.5,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/13/86,NA,NA,NA,86001509,"1601 Irving St., Rahway, NEW JERSEY",40.610553818108,-74.276825997176,NJ,TRUE
77000920,NA,Kimo Theater,NEW MEXICO,Bernalillo,Albuquerque,421 Central Ave.,Listed,Single,FALSE,0.2,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77847083,FALSE,FALSE,TRUE,FALSE,FALSE,5/2/77,NA,NA,NA,77000920,"421 Central Ave., Albuquerque, NEW MEXICO",35.084977562112996,-106.652516176297,NM,FALSE
06001250,NA,El Raton Theater,NEW MEXICO,Colfax,Raton,115 N. Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846015,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001250,"115 N. Second St., Raton, NEW MEXICO",36.902673857707,-104.439306494053,NM,FALSE
06001253,NA,Lyceum Theater,NEW MEXICO,Curry,Clovis,409 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77846029,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001253,"409 Main St., Clovis, NEW MEXICO",34.402268782445,-103.205150208997,NM,FALSE
06001255,NA,State Theater,NEW MEXICO,Curry,Clovis,504 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846031,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001255,"504 Main St., Clovis, NEW MEXICO",34.403181362154,-103.205740294981,NM,FALSE
03001352,NA,Rio Grande Theatre,NEW MEXICO,Dona Ana,Las Cruces,211 N. Downtown Mall,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77847245,FALSE,FALSE,FALSE,TRUE,FALSE,1/2/04,NA,Fox Rio Grande Theatre,NA,03001352,"211 N. Downtown Mall, Las Cruces, NEW MEXICO",32.311645468483,-106.779207349503,NM,FALSE
06001251,NA,Lea Theater,NEW MEXICO,Lea,Lovington,106 E. Central St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846203,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001251,"106 E. Central St., Lovington, NEW MEXICO",32.947887127729,-103.348237761924,NM,FALSE
87002223,NA,Chief Theater,NEW MEXICO,McKinley,Gallup,228 W. Coal Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846273,FALSE,FALSE,FALSE,TRUE,FALSE,5/16/88,NA,City Electric Shoe Shop,NA,87002223,"228 W. Coal Ave., Gallup, NEW MEXICO",35.527079913545,-108.743739411581,NM,FALSE
87002221,NA,El Morro Theater,NEW MEXICO,McKinley,Gallup,205--209 W. Coal Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846275,FALSE,FALSE,FALSE,TRUE,FALSE,5/16/88,NA,NA,NA,87002221,"205--209 W. Coal Ave., Gallup, NEW MEXICO",35.527057617683,-108.742648590702,NM,FALSE
06001254,NA,Odeon Theater,NEW MEXICO,Quay,Tucumcari,123 South Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846383,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001254,"123 South Second St., Tucumcari, NEW MEXICO",35.178199035664,-103.72637123043,NM,FALSE
06001252,NA,Luna Theater,NEW MEXICO,Union,Clayton,2-6 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846941,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,Mission Theatre,NA,06001252,"2-6 Main St., Clayton, NEW MEXICO",36.451194252098,-103.184949570887,NM,FALSE
79003235,NA,Palace Theatre,NEW YORK,Albany,Albany,19 Clinton Ave.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75312095,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/79,NA,Albany Civic Auditorium,NA,79003235,"19 Clinton Ave., Albany, NEW YORK",42.655051966503,-73.750361089478,NY,TRUE
07001451,NA,Binghamton Theatre,NEW YORK,Broome,Binghamton,236 Washington St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316547,FALSE,FALSE,FALSE,TRUE,FALSE,1/23/08,NA,Capri Theatre; The Forum,NA,07001451,"236 Washington St., Binghamton, NEW YORK",42.101422148804,-75.912173276726,NY,FALSE
100008388,SG,Cameo Theatre,NEW YORK,Broome,Binghamton,234 Robinson St.,Listed,Single,FALSE,0.17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/22,NA,NA,NA,100008388,"234 Robinson St., Binghamton, NEW YORK",42.107639467394,-75.883559890037,NY,FALSE
99001655,NA,Goodwill Theatre,NEW YORK,Broome,Johnson City,36 Willow St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316571,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/00,NA,NA,NA,99001655,"36 Willow St., Johnson City, NEW YORK",42.11389261862,-75.955178894082,NY,TRUE
94001333,NA,Schine Auburn Theatre,NEW YORK,Cayuga,Auburn,12--14 South St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316729,FALSE,FALSE,FALSE,TRUE,FALSE,3/15/00,NA,Auburn Theatre,NA,94001333,"12--14 South St., Auburn, NEW YORK",42.917624638843,-76.571650438277,NY,FALSE
08000922,NA,Strand Theater,NEW YORK,Clinton,Plattsburgh,25 Brinkerhoff St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75316946,FALSE,FALSE,FALSE,TRUE,FALSE,9/15/08,NA,NA,NA,08000922,"25 Brinkerhoff St., Plattsburgh, NEW YORK",44.696708021079,-73.454681492157,NY,FALSE
100001623,SG,Crandell Theatre,NEW YORK,Columbia,Chatham,46-48 Main St.,Listed,Single,FALSE,0.22,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/18/17,NA,Quirino's Crandell Theatre,NA,100001623,"46-48 Main St., Chatham, NEW YORK",42.363320622762,-73.595631743593,NY,FALSE
06000254,NA,Galli-Curci Theatre,NEW YORK,Delaware,Margaretville,801 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75317217,FALSE,FALSE,FALSE,TRUE,FALSE,4/12/06,NA,NA,NA,06000254,"801 Main St., Margaretville, NEW YORK",42.148938361625,-74.648187474649,NY,FALSE
14001019,NA,Maxbilt Theatre,NEW YORK,Delaware,Fleischmanns,932 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/10/14,NA,NA,NA,14001019,"932 Main St., Fleischmanns, NEW YORK",42.156309533006,-74.530586774708,NY,FALSE
100010985,SG,Sattler Theater,NEW YORK,Erie,Buffalo,512 Broadway,Listed,Single,FALSE,0.21,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/18/24,NA,Broadway Theater; Basil's Broadway,NA,100010985,"512 Broadway, Buffalo, NEW YORK",42.889868301754,-78.85501824266,NY,FALSE
75001186,NA,Shea's Buffalo Theater,NEW YORK,Erie,Buffalo,646 Main St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75317703,FALSE,FALSE,TRUE,FALSE,FALSE,5/6/75,NA,The Buffalo Theater,NA,75001186,"646 Main St., Buffalo, NEW YORK",42.891761983229,-78.873148969781,NY,FALSE
100006483,SG,Loew’s Kameo Theater,NEW YORK,Kings,Brooklyn,530 Eastern Pkwy.,Listed,Single,FALSE,0.39,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/22/21,NA,Cameo Theater; Philadelphia Sabbath Cathedral,NA,100006483,"530 Eastern Pkwy., Brooklyn, NEW YORK",40.669509275197,-73.950969033852,NY,FALSE
12000534,NA,Loew's Kings Theatre,NEW YORK,Kings,Brooklyn,1027 Flatbush Ave.,Listed,Single,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75318439,FALSE,FALSE,FALSE,TRUE,FALSE,8/22/12,NA,NA,NA,12000534,"1027 Flatbush Ave., Brooklyn, NEW YORK",40.645896029028,-73.957913440633,NY,FALSE
10000136,NA,Parkway Theatre,NEW YORK,Kings,Brooklyn,1768 St. John's Pl.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS; EUROPEAN; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75318477,FALSE,FALSE,FALSE,TRUE,FALSE,3/31/10,NA,Rolland Theatre; Holy House of Prayer for all People,NA,10000136,"1768 St. John's Pl., Brooklyn, NEW YORK",40.669760397016,-73.91848287262,NY,FALSE
97000846,NA,New Family Theater,NEW YORK,Livingston,Mount Morris,102 Main St.,Listed,Single,FALSE,0.3,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75318680,FALSE,FALSE,FALSE,TRUE,FALSE,8/1/97,NA,NA,NA,97000846,"102 Main St., Mount Morris, NEW YORK",42.724434092047,-77.873690667503,NY,FALSE
85002860,NA,Little Theatre,NEW YORK,Monroe,Rochester,240 East Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75313630,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/85,NA,NA,NA,85002860,"240 East Ave., Rochester, NEW YORK",43.156230558248,-77.597905768826,NY,FALSE
83004059,NA,Apollo Theater,NEW YORK,New York,New York,253 W. 125th St.,Listed,Single,FALSE,0.4,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75319263,FALSE,TRUE,FALSE,FALSE,FALSE,11/17/83,NA,NA,NA,83004059,"253 W. 125th St., New York, NEW YORK",40.810126890806,-73.949872680916,NY,FALSE
82001187,NA,Beacon Theater and Hotel,NEW YORK,New York,New York,2124 Broadway,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319287,FALSE,FALSE,FALSE,TRUE,FALSE,11/4/82,NA,NA,NA,82001187,"2124 Broadway, New York, NEW YORK",40.780481649926,-73.98117188084,NY,FALSE
04001203,NA,Biltmore Theater,NEW YORK,New York,New York,261-265 W. 47th St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75319297,FALSE,FALSE,FALSE,TRUE,FALSE,10/27/04,NA,NA,NA,04001203,"261-265 W. 47th St., New York, NEW YORK",40.76037501486,-73.986747439013,NY,FALSE
80002671,NA,Bouwerie Lane Theater,NEW YORK,New York,New York,330 Bowery St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319303,FALSE,FALSE,FALSE,TRUE,FALSE,4/23/80,NA,Bond Street Bank;German Exchange Bank,NA,80002671,"330 Bowery St., New York, NEW YORK",40.725852931256,-73.992233059365,NY,FALSE
16000780,NA,Hudson Theatre,NEW YORK,New York,New York,139-141 W. 44th St.,Listed,Single,FALSE,0.17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/15/16,NA,NA,NA,16000780,"139-141 W. 44th St., New York, NEW YORK",40.756864422353,-73.98459999542,NY,FALSE
85002427,RS,Louis N. Jaffe Art Theater Building (Additional Documentation),NEW YORK,New York,New York,189 Second Ave.,Listed,Resubmission,FALSE,0.28,ARCHITECTURE; PERFORMING ARTS; SOCIAL HISTORY; ART,building,https://catalog.archives.gov/id/75320076,FALSE,FALSE,FALSE,TRUE,FALSE,9/19/85,NA,Yiddish Art Theatre; Yiddish Folks Theater; [Ludwig] Satz Folks Theater; Molly Picon’s Folks Theater; [Misha and Lucy] Germans’ Folks Theater; New York Art Troupe at the Yiddish Folks Theater; New Jewish Folk Theater; and more,NA,85002427,"189 Second Ave., New York, NEW YORK",40.730907009324,-73.986228431569,NY,FALSE
80002664,NA,New Amsterdam Theater,NEW YORK,New York,New York,214 W. 42nd St.,Listed,Single,FALSE,0.9,ART; ENGINEERING; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319758,FALSE,TRUE,FALSE,FALSE,FALSE,1/10/80,NA,"The New Amsterdam Theater,Rooftop Theater &amp; Aerial Gardens;T",NA,80002664,"214 W. 42nd St., New York, NEW YORK",40.756203048283,-73.987717476668,NY,FALSE
70000424,NA,New York Shakespeare Festival Public Theater,NEW YORK,New York,New York,425 Lafayette St.,Listed,Single,FALSE,0,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319786,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/70,NA,Astor Library,NA,70000424,"425 Lafayette St., New York, NEW YORK",40.729216211815,-73.99177557509,NY,FALSE
97001303,NA,"Sullivan, Ed, Theater",NEW YORK,New York,New York,1697--1699 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75319975,FALSE,FALSE,FALSE,TRUE,FALSE,11/17/97,NA,Hammerstein's Theater,NA,97001303,"1697--1699 Broadway, New York, NEW YORK",40.763723092587,-73.982742621544,NY,FALSE
85002427,NA,Yiddish Art Theatre,NEW YORK,New York,New York,189 Second Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75320076,FALSE,FALSE,FALSE,TRUE,FALSE,9/19/85,NA,NA,NA,85002427,"189 Second Ave., New York, NEW YORK",40.730907009324,-73.986228431569,NY,FALSE
80002731,NA,Riviera Theatre,NEW YORK,Niagara,North Tonawanda,27 Webster St.,Listed,Single,FALSE,0.5,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75320139,FALSE,FALSE,FALSE,TRUE,FALSE,3/20/80,NA,NA,NA,80002731,"27 Webster St., North Tonawanda, NEW YORK",43.022656779517,-78.877659924924,NY,FALSE
76001255,NA,Stanley Theater,NEW YORK,Oneida,Utica,259 Genesee St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75320251,FALSE,FALSE,FALSE,TRUE,FALSE,8/13/76,NA,NA,NA,76001255,"259 Genesee St., Utica, NEW YORK",43.099088945007,-75.23527131194,NY,FALSE
100005466,SG,Uptown Theatre,NEW YORK,Oneida,Utica,2014 Genesee St.,Listed,Single,FALSE,0.32,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/17/20,NA,NA,NA,100005466,"2014 Genesee St., Utica, NEW YORK",43.086590982548,-75.262228015467,NY,FALSE
77000970,NA,Loew's State Theater,NEW YORK,Onondaga,Syracuse,362--374 S. Salina St.,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75320384,FALSE,FALSE,TRUE,FALSE,FALSE,5/2/77,NA,Loew's Theater,NA,77000970,"362--374 S. Salina St., Syracuse, NEW YORK",43.047177262161,-76.152473220673,NY,FALSE
02000136,NA,Paramount Theatre,NEW YORK,Orange,Middletown,South St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75320718,FALSE,FALSE,FALSE,TRUE,FALSE,3/6/02,NA,NA,NA,02000136,"South St., Middletown, NEW YORK",41.438665497865,-74.425128461579,NY,FALSE
88001590,NA,Oswego Theater,NEW YORK,Oswego,Oswego,138 W. Second St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75320859,FALSE,FALSE,FALSE,TRUE,FALSE,9/19/88,NA,NA,NA,88001590,"138 W. Second St., Oswego, NEW YORK",43.455660344779,-76.512480404467,NY,FALSE
02000555,NA,Oneonta Theatre,NEW YORK,Otsego,Oneonta,47 Chestnut St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75320972,FALSE,FALSE,FALSE,TRUE,FALSE,5/22/02,NA,NA,NA,02000555,"47 Chestnut St., Oneonta, NEW YORK",42.453354458536,-75.06396289685,NY,TRUE
82001260,NA,RKO Keith's Theater,NEW YORK,Queens,New York,129-143 Northern Blvd.,Listed,Single,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75321141,FALSE,FALSE,FALSE,TRUE,FALSE,10/29/82,NA,NA,NA,82001260,"129-143 Northern Blvd., New York, NEW YORK",40.611722548777,-74.108585861562,NY,FALSE
79001623,NA,Proctor's Theater,NEW YORK,Rensselaer,Troy,82 4th St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; COMMUNICATIONS; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75312075,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/79,NA,NA,NA,79001623,"82 4th St., Troy, NEW YORK",42.73038972762,-73.688812690642,NY,FALSE
79003237,NA,"Proctor, F. F., Theatre and Arcade",NEW YORK,Schenectady,Schenectady,432 State St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; COMMUNICATIONS; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75314616,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/79,NA,NA,NA,79003237,"432 State St., Schenectady, NEW YORK",42.812438501423,-73.941722285907,NY,FALSE
13000373,NA,Cherry Grove Community House and Theatre,NEW YORK,Suffolk,Cherry Grove,180 Bayview Walk,Listed,Single,FALSE,2.3,SOCIAL HISTORY; PERFORMING ARTS; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,NA,FALSE,TRUE,FALSE,FALSE,FALSE,6/4/13,NA,The Cherry Grove Playhouse; The Cherry Grove Theater,NA,13000373,"180 Bayview Walk, Cherry Grove, NEW YORK",40.660040993551,-73.090490397574,NY,FALSE
01000170,NA,Center Theatre,NEW YORK,Sullivan,Woodbourne,NY 52,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75322347,FALSE,FALSE,FALSE,TRUE,FALSE,2/23/01,NA,Woodbourne Theater,NA,01000170,"NY 52, Woodbourne, NEW YORK",41.756099334864,-74.614065096337,NY,FALSE
01000043,NA,Rialto Theatre,NEW YORK,Sullivan,Monticello,Broadway,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75322401,FALSE,FALSE,FALSE,TRUE,FALSE,2/2/01,NA,Miller and Washington Block,NA,01000043,"Broadway, Monticello, NEW YORK",41.655442665327,-74.688791421732,NY,FALSE
00001691,NA,Rivoli Theatre,NEW YORK,Sullivan,South Fallsburg,Jct. of NY 42 and Laurel Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75322403,FALSE,FALSE,FALSE,TRUE,FALSE,1/26/01,NA,NA,NA,00001691,"Jct. of NY 42 and Laurel Ave., South Fallsburg, NEW YORK",41.709208004973,-74.62878496136,NY,FALSE
96000613,NA,State Theater,NEW YORK,Tompkins,Ithaca,107--119 W. State St.,Listed,Single,FALSE,0,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75322528,FALSE,FALSE,FALSE,TRUE,FALSE,6/14/96,NA,NA,NA,96000613,"107--119 W. State St., Ithaca, NEW YORK",42.439427716862,-76.49871497252,NY,FALSE
79001639,NA,Community Theatre,NEW YORK,Ulster,Kingston,601 Broadway,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75322580,FALSE,FALSE,FALSE,TRUE,FALSE,7/22/79,NA,Broadway Theatre,NA,79001639,"601 Broadway, Kingston, NEW YORK",41.929337318022,-74.004464603031,NY,FALSE
84003426,NA,Capitol Theater,NEW YORK,Westchester,Port Chester,147-151 Westchester Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75322977,FALSE,FALSE,FALSE,TRUE,FALSE,6/7/84,NA,NA,NA,84003426,"147-151 Westchester Ave., Port Chester, NEW YORK",41.001666160767,-73.66503096822,NY,FALSE
08001083,NA,Proctor's Theater,NEW YORK,Westchester,Yonkers,53 S. Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75323181,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/08,NA,Proctor's Palace; RKO Proctor's Theater,NA,08001083,"53 S. Broadway, Yonkers, NEW YORK",40.932097202601,-73.899177170312,NY,FALSE
08001035,NA,Sampson Theatre,NEW YORK,Yates,Penn Yan,130-136 E. Elm St.,Listed,Single,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75323378,FALSE,FALSE,FALSE,TRUE,FALSE,11/7/08,NA,NA,NA,08001035,"130-136 E. Elm St., Penn Yan, NEW YORK",42.661514623399,-77.052205147712,NY,FALSE
100004322,SG,Gem Theatre,NORTH CAROLINA,Cabarrus,Kannapolis,111 West 1st Street,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/26/19,NA,NA,NA,100004322,"111 West 1st Street, Kannapolis, NORTH CAROLINA",35.498149900463,-80.624628942751,NC,FALSE
72000946,NA,Masonic Temple and Theater,NORTH CAROLINA,Craven,New Bern,516 Hancock St.,Listed,Single,FALSE,0.5,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/47719730,FALSE,FALSE,TRUE,FALSE,FALSE,3/16/72,NA,"St. John's Lodge No. 3,A.F. &amp; A.M.",NA,72000946,"516 Hancock St., New Bern, NORTH CAROLINA",35.1108105877,-77.040478362255,NC,FALSE
83001847,NA,Carolina Theater,NORTH CAROLINA,Cumberland,Fayetteville,443 Hay St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/47717559,FALSE,FALSE,FALSE,TRUE,FALSE,7/7/83,NA,NA,NA,83001847,"443 Hay St., Fayetteville, NORTH CAROLINA",35.054393794803,-78.883772314936,NC,FALSE
00000226,NA,Colonial Theater,NORTH CAROLINA,Haywood,Canton,55-57 Park St.,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/47720790,FALSE,FALSE,FALSE,TRUE,FALSE,3/15/00,NA,NA,NA,00000226,"55-57 Park St., Canton, NORTH CAROLINA",35.532774070037,-82.838490159493,NC,FALSE
83001895,NA,Temple Theatre,NORTH CAROLINA,Lee,Sanford,120 Carthage St.,Listed,Single,FALSE,0.1,OTHER; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/47721034,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/83,NA,NA,NA,83001895,"120 Carthage St., Sanford, NORTH CAROLINA",35.481191927326,-79.178932364648,NC,FALSE
71000605,NA,Playmakers Theatre,NORTH CAROLINA,Orange,Chapel Hill,"Cameron Ave., University of North Carolina campus",Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/47721662,FALSE,TRUE,FALSE,FALSE,FALSE,6/24/71,11/7/73,Smith Hall,NA,71000605,"Cameron Ave., University of North Carolina campus, Chapel Hill, NORTH CAROLINA",35.911769,-79.050969,NC,FALSE
11000210,NA,Sunset Theater,NORTH CAROLINA,Randolph,Asheboro,"232, 234, 236 Sunset Ave",Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/47721882,FALSE,FALSE,FALSE,TRUE,FALSE,4/20/11,NA,NA,NA,11000210,"232, 234, 236 Sunset Ave, Asheboro, NORTH CAROLINA",35.705939375658,-79.816626468588,NC,FALSE
