Ref#,Prefix,Property Name,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,State,County,City ,Street & Number,External Link,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
93000608,,Minisink Archeological Site,Listed,Single,TRUE,1320, HISTORIC - ABORIGINAL,SITE,PENNSYLVANIA,Pike,Bushkill,Address Restricted,,4/19/93,4/19/93, Minisink Historic District,Delaware Water Gap,93000608
72001166,,Mother Bethel A.M.E. Church,Listed,Single,FALSE,1, BLACK; ARCHITECTURE; RELIGION; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,419 6th St.,https://catalog.archives.gov/id/71997374,3/16/72,5/30/74,,,72001166
66000685,,Mount Pleasant,Listed,Single,FALSE,70, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Fairmount Park,https://catalog.archives.gov/id/71994265,10/15/66,10/9/60,,,66000685
71000730,,Musical Fund Hall,Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT; PERFORMING ARTS,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,808 Locust St.,https://catalog.archives.gov/id/71997528,3/11/71,5/30/74, Musical Fund Society Hall;Republican Party Convention Site o,,71000730
08000782,,"Nakashima, George, Woodworker Complex",Listed,Single,FALSE,12.2, ART,building,PENNSYLVANIA,Bucks,Solebury,1847 and 1858 Aquetong Rd.,https://catalog.archives.gov/id/71998178,8/14/08,4/22/14,,,08000782
74001733,,Neville House,Listed,Single,FALSE,1, MILITARY; POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Allegheny,Heidelberg,S of Heidelberg on PA 50,https://catalog.archives.gov/id/71995861,2/5/74,6/2/78, Woodville,,74001733
93001611,,New Century Guild,Listed,Single,FALSE,0.9, SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1307 Locust St.,https://catalog.archives.gov/id/71994375,11/4/93,11/4/93,,,93001611
66000686,,New Market,Listed,Single,FALSE,2, COMMERCE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,"S. 2nd St., between Pine and Lombard Sts.",https://catalog.archives.gov/id/71994333,11/13/66,11/13/66, Head House Market,,66000686
84003090,,Oakmont Country Club Historic District,Listed,Single,FALSE,218, LANDSCAPE ARCHITECTURE; ENTERTAINMENT/RECREATION,DISTRICT,PENNSYLVANIA,Allegheny,Oakmont,Hulton Rd.,https://catalog.archives.gov/id/71994253,8/17/84,6/30/87,,,84003090
66000644,,Old Economy,Listed,Single,FALSE,5, COMMERCE; RELIGION; SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Beaver,Ambridge,NE of Pittsburgh on PA 65,https://catalog.archives.gov/id/71994131,10/15/66,6/23/65, Old Economy Village,,66000644
72001142,,Old Waterworks,Listed,Single,FALSE,6.2, INDUSTRY; ENGINEERING,BUILDING,PENNSYLVANIA,Northampton,Bethlehem,Within Historic Subdistrict A near Monocacy Creek,https://catalog.archives.gov/id/71994658,6/19/72,5/29/81, 1762 Waterworks,,72001142
66000659,,"Old West, Dickinson College",Listed,Single,FALSE,8, ARCHITECTURE,BUILDING,PENNSYLVANIA,Cumberland,Carlisle,Dickinson College campus,https://catalog.archives.gov/id/71994159,10/15/66,6/13/62,,,66000659
74001765,,"Packer, Asa, Mansion",Listed,Single,FALSE,0.9, INDUSTRY; COMMERCE; ARCHITECTURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Carbon,Jim Thorpe,Packer Rd.,https://catalog.archives.gov/id/71995974,12/30/74,2/4/85,,,74001765
66000687,,"Peale, Charles Willson, House",Listed,Single,FALSE,8.4, ART,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,2100 Clarkson Ave.,https://catalog.archives.gov/id/71994323,10/15/66,12/21/65, Belfield,,66000687
71000731,,Pennsylvania Academy of the Fine Arts,Listed,Single,FALSE,0.9, ART; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,SW corner of Broad and Cherry Sts.,https://catalog.archives.gov/id/71997072,5/27/71,5/15/75,,,71000731
66000688,,Pennsylvania Hospital,Listed,Single,FALSE,2.6, HEALTH/MEDICINE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,8th and Spruce Sts.,https://catalog.archives.gov/id/71994347,10/15/66,6/22/65,,,66000688
13000287,,Pennsylvania State Capitol Complex (Boundary Revision),Listed,Single,FALSE,,,DISTRICT,PENNSYLVANIA,Dauphin,Harrisburg,"Roughly bounded by 3rd and 7th, North and Walnut Streets",,2/27/13,2/27/13,,,13000287
76001666,,Philadelphia City Hall,Listed,Single,FALSE,3.5, ART; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,"Penn Sq., Broad and Market Sts.",https://catalog.archives.gov/id/71994311,12/8/76,12/8/76, Public Buildings,,76001666
71000732,,Philadelphia Contributionship,Listed,Single,FALSE,1, COMMERCE; ARCHITECTURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,212 S. 4th St.,https://catalog.archives.gov/id/71997172,5/27/71,12/22/77,,,71000732
76001667,,Philadelphia Savings Fund Society Building,Listed,Single,FALSE,0.9, ENGINEERING; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,12 S. 19th St.,https://catalog.archives.gov/id/71994293,12/8/76,12/8/76,,,76001667
93001608,,Philadelphia School of Design for Women,Listed,Single,FALSE,0.9, ART; EDUCATION; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1346 N. Broad St.,https://catalog.archives.gov/id/71994339,11/4/93,11/4/93, Moore College of Art;Forrest House;Gaul-Forrest House,,93001608
66000694,,"Pinchot, Gifford, House",Listed,Single,FALSE,130, CONSERVATION,DISTRICT,PENNSYLVANIA,Pike,Milford,W edge of Milford,https://catalog.archives.gov/id/71994243,10/15/66,5/23/63, Grey Towers;The Pinchot Institute,,66000694
66000689,,"Poe, Edgar Allan, House, National Historic Site",Listed,Single,FALSE,0.5, LITERATURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,530-532 N. Seventh St.,https://catalog.archives.gov/id/71997516,10/15/66,12/29/62, Edgar Allen Poe National Historic Landmark;Edgar Allen Poe N,Edgar Allan Poe,66000689
66000667,,"Powderly, Terence V., House",Listed,Single,FALSE,0.9, SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Lackawanna,Scranton,614 N. Main St.,https://catalog.archives.gov/id/71994407,10/15/66,5/23/66,,,66000667
66000673,,"Priestley, Joseph, House",Listed,Single,FALSE,1.1, SCIENCE,BUILDING,PENNSYLVANIA,Northumberland,Northumberland,Priestley Ave.,https://catalog.archives.gov/id/71994251,10/15/66,1/12/65,,,66000673
66000661,,"Printzhof, The",Listed,Single,FALSE,7, HISTORIC - NON-ABORIGINAL; POLITICS/GOVERNMENT,SITE,PENNSYLVANIA,Delaware,Essington,Taylor Ave. and 2nd St.,https://catalog.archives.gov/id/71994189,10/15/66,11/5/61, Governor Printz Park,,66000661
93001614,,Pulpit Rocks,Listed,Single,FALSE,4.5, SCIENCE,SITE,PENNSYLVANIA,Huntingdon,Huntingdon,Old Huntingdon--Hollidaysburg Tpk.,https://catalog.archives.gov/id/71994217,11/4/93,11/4/93,,,93001614
75001615,,"Quay, Matthew S., House",Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Beaver,Beaver,205 College Ave.,https://catalog.archives.gov/id/71994139,5/15/75,5/15/75,,,75001615
93001610,,Race Street Friends Meetinghouse,Listed,Single,FALSE,0.9, RELIGION; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1515 Cherry St.,https://catalog.archives.gov/id/71994367,11/4/93,11/4/93,,,93001610
72001170,,Reading Terminal and Trainshed,Listed,Single,FALSE,4.1, COMMERCE; ENGINEERING; TRANSPORTATION; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1115-1141 Market St.,https://catalog.archives.gov/id/71997152,6/30/72,12/8/76, Philadelphia and Reading Railroad:Terminal Station and Train,,72001170
67000020,,Reynolds-Morris House,Listed,Single,FALSE,0.8, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,225 S. 8th St.,https://catalog.archives.gov/id/71994267,12/24/67,12/24/67,,,67000020
92001878,,RittenhouseTown Historic District,Listed,Single,FALSE,84, INDUSTRY; SCIENCE,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,206--210 Lincoln Dr.,https://catalog.archives.gov/id/71994349,4/27/92,4/27/92,,,92001878
11000630,,Schaeffer House,Listed,Single,FALSE,,,BUILDING,PENNSYLVANIA,Lebanon,"Schaefferstown, Heidelberg Township",Intersection of PA 501 & PA 897,,7/25/11,7/25/11,,,11000630
66000665,,"Searights Tollhouse, National Road",Listed,Single,FALSE,0.9, TRANSPORTATION; COMMUNICATIONS,BUILDING,PENNSYLVANIA,Fayette,Uniontown,W of Uniontown off U.S. 40,https://catalog.archives.gov/id/71994417,10/15/66,1/29/64,,,66000665
87001293,,Second Bank of the United States,Listed,Single,FALSE,0.9, ECONOMICS; LAW; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,420 Chestnut St.,https://catalog.archives.gov/id/71994299,5/4/87,5/4/87, Old Custom House;See Also:Independence National Historical P,Independence,87001293
67000018,,Seventeen-hundred-and-four House,Listed,Single,FALSE,3, ARCHITECTURE,BUILDING,PENNSYLVANIA,Delaware,Dilworthtown,"Oakland Rd., near jct. of U.S. 202 and CR 15199",https://catalog.archives.gov/id/71994175,12/24/67,12/24/67, William Brinton House,,67000018
74001745,,Smithfield Street Bridge,Listed,Single,FALSE,1, ENGINEERING,STRUCTURE,PENNSYLVANIA,Allegheny,Pittsburgh,Smithfield St. at the Monongahela River,https://catalog.archives.gov/id/71997800,3/21/74,5/11/76,,,74001745
80003620,,"South, George W., Memorial Protestant Episcopal Church of the Advocate",Listed,Single,FALSE,1, ARCHITECTURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,18th and Diamond Sts.,https://catalog.archives.gov/id/71997380,2/8/80,6/19/96,,,80003620
77001135,,St. Mark's Episcopal Church,Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,PENNSYLVANIA,Carbon,Jim Thorpe,Race and Susquehanna Sts.,https://catalog.archives.gov/id/71995968,7/26/77,12/23/87,,,77001135
82003815,,St. Mark's Episcopal Church,Listed,Single,FALSE,0.5, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1607--27 Locust St.,https://catalog.archives.gov/id/71994285,4/19/82,2/4/85,,,82003815
96000969,,St. Peter's Church,Listed,Single,FALSE,1.7, ARCHITECTURE; RELIGION; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Jct. of 3rd and Pine Sts.,https://catalog.archives.gov/id/71994315,6/18/96,6/18/96, Old St. Peter's Church;See Also:Society Hill Historic Distri,,96000969
94001187,,Staple Bend Tunnel,Listed,Multiple,FALSE,2, TRANSPORTATION; ENGINEERING,STRUCTURE,PENNSYLVANIA,Cambria,Conemaugh Township,Jct. of PA 3035 and Mineral Pt.,https://catalog.archives.gov/id/71994171,4/19/94,4/19/94, Allegheny Portage Railroad Tunnel,,94001187
77001162,,"State Capitol Building, Pennsylvania",Listed,Single,FALSE,4, ART; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,PENNSYLVANIA,Dauphin,Harrisburg,"Third, Walnut, Commonwealth and North Sts.",https://catalog.archives.gov/id/71995785,9/14/77,9/20/06, Main Capitol Building,,77001162
66000690,,Stenton,Listed,Single,FALSE,4, SCIENCE; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,18th and Courtland Sts.,https://catalog.archives.gov/id/71994317,10/15/66,1/12/65, James Logan Home;Stenton Mansion,,66000690
66000668,,Stiegel-Coleman House,Listed,Single,FALSE,85, INDUSTRY; COMMERCE,BUILDING,PENNSYLVANIA,Lancaster,Brickerville,PA 501 and U.S. 322,https://catalog.archives.gov/id/71994235,11/13/66,11/13/66, Elizabeth Farms,,66000668
66000691,,"Sully, Thomas, Residence",Listed,Single,FALSE,0.1, ART,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,530 Spruce St.,https://catalog.archives.gov/id/71994325,10/15/66,12/21/65,,,66000691
71000685,,Summerseat,Listed,Single,FALSE,2, POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Bucks,Morrisville,Clymer St. and Morris Ave.,https://catalog.archives.gov/id/71994249,7/17/71,7/17/71, George Clymer House;Thomas Barclay House;Summerseat School,,71000685
76001672,,"Tanner, Henry O., House",Listed,Single,FALSE,0.9, ART; BLACK,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,2908 W. Diamond St.,https://catalog.archives.gov/id/71994327,5/11/76,5/11/76,,,76001672
71000709,,"Taylor, George, House",Listed,Single,FALSE,5, POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Lehigh,Catasauqua,Front St.,https://catalog.archives.gov/id/71994161,7/17/71,7/17/71, George Taylor Mansion,,71000709
91002052,,"Thomas, M. Carey, Library, Bryn Mawr College",Listed,Single,FALSE,1, EDUCATION; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Montgomery,Bryn Mawr,"Bounded by Morris, Yarrow, Wyndon and New Gulph Rds., Bryn Mawr College campus",https://catalog.archives.gov/id/71994155,7/17/91,7/17/91,,,91002052
72001173,,U.S. Naval Home,Listed,Single,FALSE,20, MILITARY; ARCHITECTURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Gray's Ferry Ave. at 24th St.,https://catalog.archives.gov/id/71997348,8/21/72,1/7/76, Naval Asylum,,72001173
66000692,,U.S.S. OLYMPIA,Listed,Single,FALSE,0.9, MILITARY,STRUCTURE,PENNSYLVANIA,Philadelphia,Philadelphia,"Pier 40, at foot of Chestnut St.",https://catalog.archives.gov/id/71994357,10/15/66,1/29/64,,,66000692
74001792,,Union Canal Tunnel,Listed,Single,FALSE,8.7, TRANSPORTATION; ENGINEERING; COMMERCE,STRUCTURE,PENNSYLVANIA,Lebanon,Lebanon,W of Lebanon off PA 72,https://catalog.archives.gov/id/71996213,10/1/74,4/19/94, Old Tunnel;Old Canal Tunnel,,74001792
78002458,,USS BECUNA (SS-319),Listed,Single,FALSE,0.9, MILITARY; ENGINEERING,STRUCTURE,PENNSYLVANIA,Philadelphia,Philadelphia,"Penn's Landing, Delaware Ave. & Spruce St.",https://catalog.archives.gov/id/71997470,8/29/78,1/14/86," USS BECUNA,Penn's Landing",,78002458
66000657,,Valley Forge National Historical Park,Listed,Single,FALSE,2515, MILITARY,DISTRICT,PENNSYLVANIA,Chester,Norristown,Valley Forge State Park,https://catalog.archives.gov/id/71998462,10/15/66,1/20/61," See Also:Von Steuben, Gen. Frederick, Headquarters;Washingto",Valley Forge,66000657
72001108,,"Von Steuben, Gen. Frederick, Headquarters",Listed,Single,FALSE,0, MILITARY,BUILDING,PENNSYLVANIA,Chester,Valley Forge State Park,PA 23,https://catalog.archives.gov/id/71994423,11/28/72,11/28/72,,Valley Forge,72001108
100000839,NL,W. A. Young and Sons Foundry and Machine Shop,Listed,NHL,FALSE,0.2,,,PENNSYLVANIA,Greene,Rices Landing,116 Water st.,,,12/23/16,,,100000839
89000361,,Wagner Free Institute of Science,Listed,Single,FALSE,0.9, SOCIAL HISTORY; ARCHITECTURE; SCIENCE; EDUCATION,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,17th St. and Montgomery Ave.,https://catalog.archives.gov/id/71994341,5/17/89,12/14/90,,,89000361
66000693,,Walnut Street Theatre,Listed,Single,FALSE,0.9, PERFORMING ARTS,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,9th and Walnut Sts.,https://catalog.archives.gov/id/71994385,10/15/66,12/29/62,,,66000693
78002459,,"Wanamaker, John, Store",Listed,Single,FALSE,2.3, COMMERCE; PERFORMING ARTS,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Juniper and Market Sts.,https://catalog.archives.gov/id/71994337,6/2/78,6/2/78,,,78002459
66000650,,Washington Crossing State Park,Listed,Single,FALSE,0, MILITARY,SITE,PENNSYLVANIA,Bucks,Yardley,"Between Yardley and New Hope, on the Delaware River",,10/15/66,1/1/61,,,66000650
73001655,,Washington's Headquarters,Listed,Single,FALSE,0, MILITARY,BUILDING,PENNSYLVANIA,Montgomery,Valley Forge State Park,Valley Creek Rd. near jct. of PA 252 and 23,https://catalog.archives.gov/id/71994425,2/11/73,2/11/73, Isaac Potts House,Valley Forge,73001655
73001603,,Waynesborough,Listed,Single,FALSE,14, MILITARY,BUILDING,PENNSYLVANIA,Chester,Paoli,2049 Waynesborough Rd.,https://catalog.archives.gov/id/71995399,3/7/73,11/28/72, Gen. Anthony Wayne House,,73001603
66000646,,"Weiser, Conrad, House",Listed,Single,FALSE,26, NATIVE AMERICAN; POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Berks,Womelsdorf,2 mi. E of Womelsdorf,https://catalog.archives.gov/id/71994433,10/15/66,10/9/60,,,66000646
66000662,,"West, Benjamin, Birthplace",Listed,Single,FALSE,0.7, ART,BUILDING,PENNSYLVANIA,Delaware,Swarthmore,Swarthmore College campus,https://catalog.archives.gov/id/71994411,10/15/66,12/21/65,,,66000662
67000021,,Woodford,Listed,Single,FALSE,9.5, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,East Fairmount Park,https://catalog.archives.gov/id/71994269,12/24/67,12/24/67,,,67000021
67000022,,"Woodlands, The",Listed,Single,FALSE,53.1, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,40th St. and Woodland Ave.,https://catalog.archives.gov/id/71994303,12/24/67,12/24/67,,,67000022
98001192,,Woodmont,Listed,Single,FALSE,64.8, ARCHITECTURE; SOCIAL HISTORY; RELIGION,BUILDING,PENNSYLVANIA,Montgomery,Gladwyne,1622 Spring Mill Rd.,https://catalog.archives.gov/id/71994197,8/5/98,8/5/98, The Mount of the House of Lord,,98001192
71000736,,Wyck House,Listed,Single,FALSE,0.9, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,6026 Germantown Ave.,https://catalog.archives.gov/id/71997022,10/26/71,12/14/90,,,71000736
97001680,,"Wyeth, N.C., House and Studio",Listed,Single,FALSE,18, ART,DISTRICT,PENNSYLVANIA,Delaware,Chadds Ford Township,Murphy Road,https://catalog.archives.gov/id/71994165,12/9/97,12/9/97, See also: Chadds Ford Historic District,,97001680
92001671,,Caguana Ceremonial Ball Courts Site,Listed,Single,FALSE,7, ARCHITECTURE; HISTORIC - ABORIGINAL; PREHISTORIC; RELIGION,SITE,PUERTO RICO,Utuado,Utuado,"PR 11, Km. 12.3",https://catalog.archives.gov/id/131518382,12/17/92,11/4/93, Caguana Site,,92001671
84003155,,Caparra,Listed,Single,TRUE,3, EXPLORATION/SETTLEMENT; HISTORIC - NON-ABORIGINAL,SITE,PUERTO RICO,Guaynabo,Guaynabo,Address Restricted,,2/28/84,4/19/94, Ruinas de Caparra;Ciudad de Puerto Rico,,84003155
11000414,,Casa Dra. Concha Melendez Ramirez,Listed,Single,FALSE,0.9, LITERATURE,BUILDING,PUERTO RICO,San Juan,San Juan,1400 Vila Mayo,https://catalog.archives.gov/id/131518655,6/30/11,2/27/13, Casa Biblioteca Dra. Concha Melendez Ramirez,,11000414
66000951,,La Fortaleza,Listed,Single,FALSE,1.6, MILITARY; POLITICS/GOVERNMENT,BUILDING,PUERTO RICO,San Juan,San Juan,"Calle Fortaleza, San Juan Island between San Juan Bay and Calle Recinto Oeste",https://catalog.archives.gov/id/131518380,10/15/66,10/9/60,,,66000951
13000284,,Old San Juan Historic District/Distrito Historico del Viejo San Juan NHL,Listed,Single,FALSE,,,DISTRICT,PUERTO RICO,San Juan,San Juan,Western corner of San Juan Islet,,2/27/13,2/27/13,,,13000284
93001593,,SS ANTONIO LOPEZ Shipwreck Site and Remains,Listed,Single,TRUE,4, HISTORIC - ABORIGINAL; COMMERCE; MILITARY; TRANSPORTATION; ENGINEERING; ARCHITECTURE,SITE,PUERTO RICO,Dorado,Dorado,Address Restricted,,2/9/94,12/9/97,,,93001593
76000040,,"Aldrich, Nelson W., House",Listed,Single,FALSE,1, ECONOMICS; POLITICS/GOVERNMENT,BUILDING,RHODE ISLAND,Providence,Providence,110 Benevolent St.,https://catalog.archives.gov/id/41374775,12/8/76,12/8/76,,,76000040
71000029,,"Arcade, The",Listed,Single,FALSE,0.9, COMMERCE; ARCHITECTURE,BUILDING,RHODE ISLAND,Providence,Providence,130 Westminster St. and 65 Weybosset St.,https://catalog.archives.gov/id/41375586,5/6/71,5/11/76,,,71000029
68000006,,"Arnold, Eleazer, House",Listed,Single,FALSE,0.5, ARCHITECTURE,BUILDING,RHODE ISLAND,Providence,Lincoln,Great Rd. (RI 123) near jct. with RI 126,https://catalog.archives.gov/id/41374767,11/24/68,11/24/68,,,68000006
74002054,,Battle of Rhode Island Site,Listed,Single,FALSE,399, MILITARY; BLACK,SITE,RHODE ISLAND,Newport,Portsmouth,Lehigh Hill and both sides of RI 21 between Medley and Dexter Sts.,https://catalog.archives.gov/id/41374753,5/30/74,5/30/74, Battle of Rhode Island Historic District,,74002054
97001276,,"Bell, Isaac, Jr., House",Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,RHODE ISLAND,Newport,Newport,70 Perry St.,https://catalog.archives.gov/id/41374747,9/25/97,9/25/97, Edna Villa,,97001276
72000023,,Bellevue Avenue Historic District,Listed,Single,FALSE,606, LANDSCAPE ARCHITECTURE; COMMERCE; ARCHITECTURE; SOCIAL HISTORY,DISTRICT,RHODE ISLAND,Newport,Newport,"Roughly bounded Atlantic Ocean, Easton Bay, Coggeshall Ave.,Spring St., and Memorial Blvd.",https://catalog.archives.gov/id/41374731,12/8/72,5/11/76, Ochre Point/Cliffs Historic District,,72000023
97001264,,Block Island South East Light,Listed,Single,FALSE,10, ARCHITECTURE; TRANSPORTATION; MARITIME HISTORY,STRUCTURE,RHODE ISLAND,Washington,New Shoreham,South East Light Rd.,,9/25/97,9/25/97, South East Light;Southeast Light,,97001264
71000019,,"Breakers, The",Listed,Single,FALSE,13.1, ARCHITECTURE; SOCIAL HISTORY,BUILDING,RHODE ISLAND,Newport,Newport,Ochre Point Ave.,https://catalog.archives.gov/id/41375090,9/10/71,10/12/94," Vanderbilt, (Cornelius, II), House",,71000019
66000019,,Brick Market,Listed,Single,FALSE,0.9, ARCHITECTURE,BUILDING,RHODE ISLAND,Newport,Newport,Thames St. & Washington Sq.,https://catalog.archives.gov/id/41374727,10/15/66,10/9/60,,,66000019
68000007,,"Brown, John, House",Listed,Single,FALSE,2, ARCHITECTURE,BUILDING,RHODE ISLAND,Providence,Providence,52 Power St.,https://catalog.archives.gov/id/41374763,11/24/68,11/24/68,,,68000007
68000002,,Chateau-sur-Mer,Listed,Single,FALSE,20, ARCHITECTURE,BUILDING,RHODE ISLAND,Newport,Newport,424 Bellevue Ave.,https://catalog.archives.gov/id/41375056,11/8/68,2/17/06, Wetmore House,,68000002
93000605,,Cocumscussoc Archeological Site,Listed,Single,TRUE,1.8, HISTORIC - ABORIGINAL,SITE,RHODE ISLAND,Washington,Wickford,Address Restricted,,4/12/93,4/12/93, Smith's Castle;RI-375,,93000605
70000019,AD,College Hill Historic District,Listed,Add.Doc.,FALSE,486, INDUSTRY; COMMERCE; ART; EDUCATION; EXPLORATION/SETTLEMENT; POLITICS/GOVERNMENT; ARCHITECTURE; SOCIAL HISTORY,district,RHODE ISLAND,Providence,Providence,"Roughly bounded by Olney, Canal, S Water, Governor, Williams & Hope Sts., Providence R. & Harbor",,11/10/70,12/30/70, See Also: Nightingale--Brown House,,70000019
