Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
88000945,NA,Warren's Opera House,NEBRASKA,Saline,Friend,511 Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919860,FALSE,FALSE,TRUE,FALSE,FALSE,9/28/88,NA,NeHBS #SA04-34;OHBIN #02-21-07,NA,88000945
85003103,NA,Marquis Opera House,NEBRASKA,Scotts Bluff,Scottsbluff,1601--1603 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/73921383,FALSE,FALSE,FALSE,TRUE,FALSE,10/10/85,NA,Flynn Building,NA,85003103
97000728,NA,Midwest Theater,NEBRASKA,Scotts Bluff,Scottsbluff,1707 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/73921403,FALSE,FALSE,FALSE,TRUE,FALSE,7/3/97,NA,NeHBS #SF11-10,NA,97000728
88000943,NA,Gourley's Opera House,NEBRASKA,Sheridan,Rushville,Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919887,FALSE,FALSE,TRUE,FALSE,FALSE,7/6/88,NA,Star Theatre;S &amp; S Theatre;Plains Theatre;NeHBS #SH08-15;OHB,NA,88000943
02000273,NA,Wayne Municipal Auditorium,NEBRASKA,Wayne,Wayne,222 N. Pearl St.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/73921480,FALSE,FALSE,FALSE,TRUE,FALSE,3/28/02,NA,WY05-056,NA,02000273
88000953,NA,IOOF Hall and Opera House,NEBRASKA,Webster,Bladen,Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919999,FALSE,FALSE,TRUE,FALSE,FALSE,7/6/88,NA,NeHBS #WT02-8;OHBIN #04-26-06,NA,88000953
82004925,NA,Opera House,NEBRASKA,Webster,Red Cloud,413 N. Webster,Listed,Multiple,FALSE,0.9,LITERATURE,BUILDING,https://catalog.archives.gov/id/73919963,FALSE,TRUE,FALSE,FALSE,FALSE,8/11/82,NA,See Also:Main Street Historic District,NA,82004925
88000949,NA,Clem's Opera House,NEBRASKA,York,Gresham,Main and Post Sts.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73920005,FALSE,FALSE,TRUE,FALSE,FALSE,9/28/88,NA,NeHBS #YK04-1;OHBIN #03-01-02,NA,88000949
100008681,MP,York Auditorium,NEBRASKA,York,York,612 Nebraska Ave.,Listed,Multiple,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/3/23,NA,YK11-004,NA,100008681
90000912,NA,Carson City Civic Auditorium,NEVADA,Carson City,Carson City (Independent city),813 N. Carson St.,Listed,Single,FALSE,0.9,OTHER; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816338,FALSE,FALSE,TRUE,TRUE,FALSE,6/19/90,NA,Municipal Auditorium,NA,90000912
93000686,NA,Huntridge Theater,NEVADA,Clark,Las Vegas,1208 E. Charleston Blvd.,Listed,Single,FALSE,2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816484,FALSE,FALSE,FALSE,TRUE,FALSE,7/22/93,NA,Huntridge Performing Arts Theater,NA,93000686
84002074,NA,Brown's Hall-Thompson's Opera House,NEVADA,Lincoln,Pioche,N. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816627,FALSE,FALSE,TRUE,TRUE,FALSE,8/16/84,NA,Gem Theater,NA,84002074
100009942,SG,Gem Theater,NEVADA,Lincoln,Pioche,648 Main Street,Listed,Single,FALSE,0.16,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/7/24,NA,NA,NA,100009942
97000217,NA,Piper's Opera House,NEVADA,Storey,Virginia City,"1, 3, and 5 N. B St.",Listed,Single,FALSE,0.3,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/63816685,FALSE,FALSE,TRUE,FALSE,FALSE,3/21/97,NA,Piper's Theater;See Also:Virginia City Historic District,NA,97000217
04001528,NA,Pioneer Theater-Auditorium,NEVADA,Washoe,Reno,100 S. Virginia St.,Listed,Single,FALSE,1.1,PERFORMING ARTS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816797,FALSE,FALSE,FALSE,TRUE,FALSE,1/19/05,NA,Pioneer Center for the Performing Arts,NA,04001528
93000692,NA,Capital Theater,NEVADA,White Pine,Ely,460 Aultman St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816859,FALSE,FALSE,FALSE,TRUE,FALSE,8/5/93,NA,NA,NA,93000692
93000691,NA,Central Theater,NEVADA,White Pine,Ely,145 W. 15th Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816853,FALSE,FALSE,FALSE,TRUE,FALSE,8/5/93,NA,NA,NA,93000691
100005742,SG,Colonial Theatre Complex,NEW HAMPSHIRE,Belknap,Laconia,609-621 Main St. and 21-31 Canal St.,Listed,Single,FALSE,0.48,ARCHITECTURE; ART; ENTERTAINMENT/RECREATION; COMMERCE; PERFORMING ARTS; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/5/20,NA,NA,NA,100005742
07000550,NA,Wakefield Town Hall and Opera House,NEW HAMPSHIRE,Carroll,Wakefield,2 High St.,Listed,Single,FALSE,0.2,POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77844760,FALSE,FALSE,FALSE,TRUE,FALSE,6/12/07,NA,NA,NA,07000550
80000288,NA,Woodsville Opera Building,NEW HAMPSHIRE,Grafton,Woodsville,67 Central St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77844979,FALSE,FALSE,TRUE,FALSE,FALSE,5/15/80,NA,The Opera Block,NA,80000288
82003269,NA,Collingswood Theatre,NEW JERSEY,Camden,Collingswood,843 Haddon Ave.,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/3/82,NA,NA,NA,82003269
02001625,NA,Ritz Theatre,NEW JERSEY,Camden,Haddon,915 White Horse Pike,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/26/02,NA,NA,NA,02001625
10000834,NA,Westmont Theatre,NEW JERSEY,Camden,Haddon Township,49 Haddon Ave,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/14/10,NA,NA,NA,10000834
00001405,NA,Landis Theatre-Mori Brothers Building,NEW JERSEY,Cumberland,Vineland,830-834 Landis Ave.,Listed,Single,FALSE,1,ARCHITECTURE; ENGINEERING; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/22/00,NA,NA,NA,00001405
86001957,NA,Stanley Theater,NEW JERSEY,Essex,Newark,985 S. Orange Ave.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/28/86,NA,"""Casa Italiana"" Father Vincent Monella Center of Italian Cul",NA,86001957
100007648,SG,Loew’s Jersey Theatre,NEW JERSEY,Hudson,Jersey City,54 Journal Sq.,Listed,Single,FALSE,0.85,ARCHITECTURE,building,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/25/22,NA,NA,NA,100007648
09001100,NA,"Carlton, Theatre, The",NEW JERSEY,Monmouth,Red Bank Borough,99 Monmouth St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/18/09,NA,The Count Basie Theatre,NA,09001100
96000536,NA,Palace Theatre,NEW JERSEY,Morris,Netcong,7 Ledgewood Ave.,Listed,Single,FALSE,0.5,SOCIAL HISTORY; EUROPEAN; ENTERTAINMENT/RECREATION; ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/24/96,NA,NA,NA,96000536
79001516,NA,"Tuttle, David, Cooperage",NEW JERSEY,Morris,Dover,83 Gristmill Rd.,Listed,Single,FALSE,2.1,COMMERCE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/19/79,NA,The Cooperage;See Also:Mott Hollow,NA,79001516
82003292,NA,Strand Theatre,NEW JERSEY,Ocean,Lakewood,400 Clifton Ave.,Listed,Single,FALSE,0.9,OTHER; ART; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/22/82,NA,NA,NA,82003292
14000190,NA,"Brook Theater, The",NEW JERSEY,Somerset,Bound Brook Borough,10 Hamilton St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/5/14,NA,The Brook Arts Center,NA,14000190
05000965,NA,Crescent Theatre,NEW JERSEY,Sussex,Borough of Sussex,74 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/7/05,NA,Sussex Theatre; Sussex Community Center,NA,05000965
86001509,NA,Rahway Theatre,NEW JERSEY,Union,Rahway,1601 Irving St.,Listed,Single,FALSE,0.5,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/13/86,NA,NA,NA,86001509
09001177,NA,Summit Playhouse,NEW JERSEY,Union,Summit,10 New England Ave.,Listed,Single,FALSE,0.9,EDUCATION; PERFORMING ARTS; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/30/09,NA,Summit Library,NA,09001177
77000920,NA,Kimo Theater,NEW MEXICO,Bernalillo,Albuquerque,421 Central Ave.,Listed,Single,FALSE,0.2,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77847083,FALSE,FALSE,TRUE,FALSE,FALSE,5/2/77,NA,NA,NA,77000920
06001250,NA,El Raton Theater,NEW MEXICO,Colfax,Raton,115 N. Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846015,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001250
06001253,NA,Lyceum Theater,NEW MEXICO,Curry,Clovis,409 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77846029,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001253
06001255,NA,State Theater,NEW MEXICO,Curry,Clovis,504 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846031,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001255
03001352,NA,Rio Grande Theatre,NEW MEXICO,Dona Ana,Las Cruces,211 N. Downtown Mall,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77847245,FALSE,FALSE,FALSE,TRUE,FALSE,1/2/04,NA,Fox Rio Grande Theatre,NA,03001352
06001251,NA,Lea Theater,NEW MEXICO,Lea,Lovington,106 E. Central St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846203,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001251
87002223,NA,Chief Theater,NEW MEXICO,McKinley,Gallup,228 W. Coal Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846273,FALSE,FALSE,FALSE,TRUE,FALSE,5/16/88,NA,City Electric Shoe Shop,NA,87002223
87002221,NA,El Morro Theater,NEW MEXICO,McKinley,Gallup,205--209 W. Coal Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846275,FALSE,FALSE,FALSE,TRUE,FALSE,5/16/88,NA,NA,NA,87002221
88001565,NA,Auditorium and Recreation Building,NEW MEXICO,Otero,Alamogordo,"1900 N. White Sands Blvd., NMSVH",Listed,Multiple,FALSE,0.1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846353,FALSE,FALSE,TRUE,FALSE,FALSE,5/16/89,NA,NA,NA,88001565
06001254,NA,Odeon Theater,NEW MEXICO,Quay,Tucumcari,123 South Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846383,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001254
80002568,MP,"Ilfeld, Adele, Auditorium",NEW MEXICO,San Miguel,Las Vegas,New Mexico Highlands University campus,Listed,Multiple,FALSE,1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846612,FALSE,FALSE,FALSE,TRUE,FALSE,1/8/80,NA,NA,NA,80002568
74001210,NA,Garcia Opera House,NEW MEXICO,Socorro,Socorro,Terry Ave. and California St.,Listed,Single,FALSE,1,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/77847638,FALSE,TRUE,FALSE,FALSE,FALSE,8/13/74,NA,NA,NA,74001210
87000651,NA,Mountainair Municipal Auditorium,NEW MEXICO,Torrance,Mountainair,SW corner of Roosevelt Ave. and Beal St.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77847697,FALSE,FALSE,TRUE,FALSE,FALSE,4/30/87,NA,Mountainair Community Building;Community Center,NA,87000651
06001252,NA,Luna Theater,NEW MEXICO,Union,Clayton,2-6 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846941,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,Mission Theatre,NA,06001252
79003235,NA,Palace Theatre,NEW YORK,Albany,Albany,19 Clinton Ave.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75312095,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/79,NA,Albany Civic Auditorium,NA,79003235
86002518,NA,United Workers Cooperatives,NEW YORK,Bronx,New York,2700--2870 Bronx Park E,Listed,Single,FALSE,5.4,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75316531,FALSE,FALSE,FALSE,TRUE,FALSE,9/11/86,NA,Allerton Coops;Coops,NA,86002518
07001451,NA,Binghamton Theatre,NEW YORK,Broome,Binghamton,236 Washington St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316547,FALSE,FALSE,FALSE,TRUE,FALSE,1/23/08,NA,Capri Theatre; The Forum,NA,07001451
100008388,SG,Cameo Theatre,NEW YORK,Broome,Binghamton,234 Robinson St.,Listed,Single,FALSE,0.17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/22,NA,NA,NA,100008388
99001655,NA,Goodwill Theatre,NEW YORK,Broome,Johnson City,36 Willow St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316571,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/00,NA,NA,NA,99001655
94001333,NA,Schine Auburn Theatre,NEW YORK,Cayuga,Auburn,12--14 South St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316729,FALSE,FALSE,FALSE,TRUE,FALSE,3/15/00,NA,Auburn Theatre,NA,94001333
73001169,NA,Earlville Opera House,NEW YORK,Chenango,Earlville,12-20 E. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75316866,FALSE,FALSE,FALSE,TRUE,FALSE,1/22/73,NA,Douglass Opera House,NA,73001169
08000699,NA,Smyrna Town Hall-Opera House,NEW YORK,Chenango,Smyrna,Academy St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75316912,FALSE,FALSE,FALSE,TRUE,FALSE,7/25/08,NA,NA,NA,08000699
08000922,NA,Strand Theater,NEW YORK,Clinton,Plattsburgh,25 Brinkerhoff St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75316946,FALSE,FALSE,FALSE,TRUE,FALSE,9/15/08,NA,NA,NA,08000922
100001623,SG,Crandell Theatre,NEW YORK,Columbia,Chatham,46-48 Main St.,Listed,Single,FALSE,0.22,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/18/17,NA,Quirino's Crandell Theatre,NA,100001623
06000254,NA,Galli-Curci Theatre,NEW YORK,Delaware,Margaretville,801 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75317217,FALSE,FALSE,FALSE,TRUE,FALSE,4/12/06,NA,NA,NA,06000254
14001019,NA,Maxbilt Theatre,NEW YORK,Delaware,Fleischmanns,932 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/10/14,NA,NA,NA,14001019
77000939,NA,Collingwood Opera House and Office Building,NEW YORK,Dutchess,Poughkeepsie,31--37 Market St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75317337,FALSE,FALSE,FALSE,TRUE,FALSE,10/20/77,NA,Bardavon,NA,77000939
100010985,SG,Sattler Theater,NEW YORK,Erie,Buffalo,512 Broadway,Listed,Single,FALSE,0.21,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/18/24,NA,Broadway Theater; Basil's Broadway,NA,100010985
75001186,NA,Shea's Buffalo Theater,NEW YORK,Erie,Buffalo,646 Main St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75317703,FALSE,FALSE,TRUE,FALSE,FALSE,5/6/75,NA,The Buffalo Theater,NA,75001186
100006483,SG,Loew’s Kameo Theater,NEW YORK,Kings,Brooklyn,530 Eastern Pkwy.,Listed,Single,FALSE,0.39,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/22/21,NA,Cameo Theater; Philadelphia Sabbath Cathedral,NA,100006483
12000534,NA,Loew's Kings Theatre,NEW YORK,Kings,Brooklyn,1027 Flatbush Ave.,Listed,Single,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75318439,FALSE,FALSE,FALSE,TRUE,FALSE,8/22/12,NA,NA,NA,12000534
10000136,NA,Parkway Theatre,NEW YORK,Kings,Brooklyn,1768 St. John's Pl.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS; EUROPEAN; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75318477,FALSE,FALSE,FALSE,TRUE,FALSE,3/31/10,NA,Rolland Theatre; Holy House of Prayer for all People,NA,10000136
06000884,NA,Hall's Opera Block,NEW YORK,Livingston,Avon,15-19 Genesee St.,Listed,Single,FALSE,0.1,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75318651,FALSE,FALSE,FALSE,TRUE,FALSE,9/29/06,NA,Clark's Opera House; Avon Opera Block,NA,06000884
97000846,NA,New Family Theater,NEW YORK,Livingston,Mount Morris,102 Main St.,Listed,Single,FALSE,0.3,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75318680,FALSE,FALSE,FALSE,TRUE,FALSE,8/1/97,NA,NA,NA,97000846
100007212,SG,Lawyers Cooperative Publishing Company Complex,NEW YORK,Monroe,Rochester,"52 and 28-50 Aqueduct, 40-50 East Broad, 38-46 Graves, and 11 Race Sts.",Listed,Single,FALSE,1.19,ARCHITECTURE; INDUSTRY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/10/21,NA,Aqueduct Building,NA,100007212
85002860,NA,Little Theatre,NEW YORK,Monroe,Rochester,240 East Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75313630,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/85,NA,NA,NA,85002860
83004059,NA,Apollo Theater,NEW YORK,New York,New York,253 W. 125th St.,Listed,Single,FALSE,0.4,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75319263,FALSE,TRUE,FALSE,FALSE,FALSE,11/17/83,NA,NA,NA,83004059
82001187,NA,Beacon Theater and Hotel,NEW YORK,New York,New York,2124 Broadway,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319287,FALSE,FALSE,FALSE,TRUE,FALSE,11/4/82,NA,NA,NA,82001187
04001203,NA,Biltmore Theater,NEW YORK,New York,New York,261-265 W. 47th St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75319297,FALSE,FALSE,FALSE,TRUE,FALSE,10/27/04,NA,NA,NA,04001203
80002671,NA,Bouwerie Lane Theater,NEW YORK,New York,New York,330 Bowery St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319303,FALSE,FALSE,FALSE,TRUE,FALSE,4/23/80,NA,Bond Street Bank;German Exchange Bank,NA,80002671
74001272,NA,Henry Street Settlement and Neighborhood Playhouse,NEW YORK,New York,New York,263-267 Henry St. and 466 Grand St.,Listed,Single,FALSE,1,SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75315980,FALSE,TRUE,FALSE,FALSE,FALSE,9/13/74,5/30/74,NA,NA,74001272
16000780,NA,Hudson Theatre,NEW YORK,New York,New York,139-141 W. 44th St.,Listed,Single,FALSE,0.17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/15/16,NA,NA,NA,16000780
85002427,RS,Louis N. Jaffe Art Theater Building (Additional Documentation),NEW YORK,New York,New York,189 Second Ave.,Listed,Resubmission,FALSE,0.28,ARCHITECTURE; PERFORMING ARTS; SOCIAL HISTORY; ART,building,https://catalog.archives.gov/id/75320076,FALSE,FALSE,FALSE,TRUE,FALSE,9/19/85,NA,Yiddish Art Theatre; Yiddish Folks Theater; [Ludwig] Satz Folks Theater; Molly Picon’s Folks Theater; [Misha and Lucy] Germans’ Folks Theater; New York Art Troupe at the Yiddish Folks Theater; New Jewish Folk Theater; and more,NA,85002427
85002423,NA,Minton's Playhouse,NEW YORK,New York,New York,206--210 W. One Hundred Eighteenth St.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75319736,FALSE,TRUE,FALSE,FALSE,FALSE,9/18/85,NA,NA,NA,85002423
80002664,NA,New Amsterdam Theater,NEW YORK,New York,New York,214 W. 42nd St.,Listed,Single,FALSE,0.9,ART; ENGINEERING; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319758,FALSE,TRUE,FALSE,FALSE,FALSE,1/10/80,NA,"The New Amsterdam Theater,Rooftop Theater &amp; Aerial Gardens;T",NA,80002664
70000424,NA,New York Shakespeare Festival Public Theater,NEW YORK,New York,New York,425 Lafayette St.,Listed,Single,FALSE,0,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75319786,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/70,NA,Astor Library,NA,70000424
97001303,NA,"Sullivan, Ed, Theater",NEW YORK,New York,New York,1697--1699 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75319975,FALSE,FALSE,FALSE,TRUE,FALSE,11/17/97,NA,Hammerstein's Theater,NA,97001303
85002427,NA,Yiddish Art Theatre,NEW YORK,New York,New York,189 Second Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75320076,FALSE,FALSE,FALSE,TRUE,FALSE,9/19/85,NA,NA,NA,85002427
80002731,NA,Riviera Theatre,NEW YORK,Niagara,North Tonawanda,27 Webster St.,Listed,Single,FALSE,0.5,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75320139,FALSE,FALSE,FALSE,TRUE,FALSE,3/20/80,NA,NA,NA,80002731
76001255,NA,Stanley Theater,NEW YORK,Oneida,Utica,259 Genesee St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75320251,FALSE,FALSE,FALSE,TRUE,FALSE,8/13/76,NA,NA,NA,76001255
100005466,SG,Uptown Theatre,NEW YORK,Oneida,Utica,2014 Genesee St.,Listed,Single,FALSE,0.32,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/17/20,NA,NA,NA,100005466
77000970,NA,Loew's State Theater,NEW YORK,Onondaga,Syracuse,362--374 S. Salina St.,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75320384,FALSE,FALSE,TRUE,FALSE,FALSE,5/2/77,NA,Loew's Theater,NA,77000970
02001454,NA,Smith's Opera House,NEW YORK,Ontario,Geneva,82 Seneca St.,Listed,Single,FALSE,NA,NA,BUILDING,https://catalog.archives.gov/id/75320538,FALSE,FALSE,FALSE,FALSE,FALSE,10/10/79,NA,NA,NA,02001454
